Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
33505,4.25x6 Come visit me in Bucuresti (Bucharest),4,6.8,web,Odessa,Frost,Odessa.Frost@example.com,Bucuresti (Bucharest),2020-05-23,1004
33506,5x7 Come visit me in Kiev,2,3.0,in-store,Sally,Gallegas,Sally.Gallegas@example.com,Kiev,2020-05-23,1004
33507,5x7 Greetings from Málaga,3,6.0,web,Cecil,Hendrickson,Cecil.Hendrickson@example.com,Málaga,2020-05-23,1004
33508,4x6 Come visit me in Vladivostok,3,8.399999999999999,web,Mary,Freeman,Mary.Freeman@example.com,Vladivostok,2020-05-23,1004
33509,6x11 Greetings from London,3,4.5,web,Tamara,Riley,Tamara.Riley@example.com,London,2020-05-23,1004
33510,6x11 Come visit me in Budapest,2,3.6,mobile app,Ronald,Raphael,Ronald.Raphael@example.com,Budapest,2020-05-23,1004
33511,4.25x6 Just settled in Glasgow,6,12.0,mobile app,Calvin,Hollingsworth,Calvin.Hollingsworth@example.com,Glasgow,2020-05-23,1004
33512,5.5x8.5 Come visit me in Tyumen,5,19.0,web,Brett,Zuniga,Brett.Zuniga@example.com,Tyumen,2020-05-23,1004
33513,5.5x8.5 Greetings from Omsk,1,2.6,web,Donald,Noman,Donald.Noman@example.com,Omsk,2020-05-23,1004
33514,5x7 Merry Christmas from Lvov,1,4.0,web,Aaron,Smith,Aaron.Smith@example.com,Lvov,2020-05-23,1004
33515,4x6 Greetings from Kiev,1,2.8,in-store,Francisca,Stroup,Francisca.Stroup@example.com,Kiev,2020-05-23,1004
33516,5x7 Come visit me in Madrid,6,22.799999999999997,mobile app,Janice,Ross,Janice.Ross@example.com,Madrid,2020-05-23,1004
33517,5.5x8.5 Come visit me in Marseille,4,16.8,web,Emily,Kline,Emily.Kline@example.com,Marseille,2020-05-23,1004
33518,6x9 Come visit me in Zaporozhye,6,14.399999999999999,in-store,Willie,Myers,Willie.Myers@example.com,Zaporozhye,2020-05-23,1004
33519,5x7 Merry Christmas from Kazan,2,5.4,web,Latoya,Adams,Latoya.Adams@example.com,Kazan,2020-05-23,1004
33520,4.25x6 Just settled in Helsinki,3,12.899999999999999,in-store,Pedro,Gomez,Pedro.Gomez@example.com,Helsinki,2020-05-23,1004
33521,5.5x8.5 Merry Christmas from Palermo,2,3.8,mobile app,John,Laplant,John.Laplant@example.com,Palermo,2020-05-23,1004
33522,6x9 Greetings from Leeds,3,9.899999999999999,mobile app,Kristina,Wagner,Kristina.Wagner@example.com,Leeds,2020-05-23,1004
33523,4x6 Come visit me in Voronezh,2,6.0,in-store,Gloria,Gaskamp,Gloria.Gaskamp@example.com,Voronezh,2020-05-23,1004
33524,5.5x8.5 All the love from Khabarovsk,5,11.0,web,Allan,Puckett,Allan.Puckett@example.com,Khabarovsk,2020-05-23,1004
33525,6x11 All the love from Bucuresti (Bucharest),2,5.2,web,Kimberly,Alaimo,Kimberly.Alaimo@example.com,Bucuresti (Bucharest),2020-05-23,1004
33526,4.25x6 Just settled in Volgograd,6,24.0,web,Lucinda,Cisneros,Lucinda.Cisneros@example.com,Volgograd,2020-05-23,1004
33527,5.5x8.5 Come visit me in Valencia,4,13.6,web,Carolyn,Kelly,Carolyn.Kelly@example.com,Valencia,2020-05-23,1004
33528,5.5x8.5 Greetings from Warszawa (Warsaw),5,21.5,in-store,Geraldine,Adams,Geraldine.Adams@example.com,Warszawa (Warsaw),2020-05-23,1004
33529,5.5x8.5 Just settled in Kiev,4,6.4,web,Amanda,Scruggs,Amanda.Scruggs@example.com,Kiev,2020-05-23,1004
33530,6x9 All the love from Volgograd,1,2.0,in-store,Joyce,Burns,Joyce.Burns@example.com,Volgograd,2020-05-23,1004
33531,4.25x6 All the love from Leeds,3,6.8999999999999995,web,Kevin,Hubbard,Kevin.Hubbard@example.com,Leeds,2020-05-23,1004
33532,4x6 Merry Christmas from Kemerovo,1,3.1,web,Billy,Evans,Billy.Evans@example.com,Kemerovo,2020-05-23,1004
33533,5.5x8.5 All the love from Budapest,5,15.0,web,Earl,Roberts,Earl.Roberts@example.com,Budapest,2020-05-23,1004
33534,6x11 Just settled in Donetsk ,5,11.5,web,Edward,Ardrey,Edward.Ardrey@example.com,Donetsk ,2020-05-23,1004
33535,4x6 All the love from Barnaul,3,6.0,web,Diane,Kevan,Diane.Kevan@example.com,Barnaul,2020-05-23,1004
33536,4.25x6 Come visit me in Sofia,6,21.0,web,Oscar,Delker,Oscar.Delker@example.com,Sofia,2020-05-23,1004
33537,5x7 Come visit me in Salonika,6,25.200000000000003,mobile app,Mark,Palmer,Mark.Palmer@example.com,Salonika,2020-05-23,1004
33538,6x9 All the love from Kharkov,5,10.0,web,Rose,Fiene,Rose.Fiene@example.com,Kharkov,2020-05-23,1004
33539,6x11 All the love from Sheffield,5,16.5,web,Daniel,Watkins,Daniel.Watkins@example.com,Sheffield,2020-05-23,1004
33540,6x11 All the love from Samara,3,5.699999999999999,mobile app,Michael,Gowans,Michael.Gowans@example.com,Samara,2020-05-23,1004
33541,4x6 Come visit me in Leeds,1,2.0,mobile app,Shelia,Bellamy,Shelia.Bellamy@example.com,Leeds,2020-05-23,1004
