Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
3740,6x11 Come visit me in Budapest,3,5.4,mobile app,Luis,Wilson,Luis.Wilson@example.com,Budapest,2019-02-27,1003
3741,5.5x8.5 Just settled in Sevilla,2,4.6,mobile app,Elizabeth,Glander,Elizabeth.Glander@example.com,Sevilla,2019-02-27,1003
3742,6x9 Greetings from Kraków,4,11.6,in-store,Robert,Carter,Robert.Carter@example.com,Kraków,2019-02-27,1003
3743,4x6 Merry Christmas from Athinai (Athens),6,11.399999999999999,mobile app,Marie,Foster,Marie.Foster@example.com,Athinai (Athens),2019-02-27,1003
3744,4x6 Just settled in Kraków,2,5.0,mobile app,Bob,Donaldson,Bob.Donaldson@example.com,Kraków,2019-02-27,1003
3745,6x9 Merry Christmas from Ryazan,2,4.2,web,Steven,Jones,Steven.Jones@example.com,Ryazan,2019-02-27,1003
3746,5.5x8.5 Greetings from Krasnoyarsk,2,6.6,web,Kenneth,Pappan,Kenneth.Pappan@example.com,Krasnoyarsk,2019-02-27,1003
3747,6x11 Just settled in Budapest,5,13.0,mobile app,Anne,Vesey,Anne.Vesey@example.com,Budapest,2019-02-27,1003
3748,5.5x8.5 Greetings from Novokuznetsk,6,12.0,web,Bryan,Cobos,Bryan.Cobos@example.com,Novokuznetsk,2019-02-27,1003
3749,6x9 Come visit me in Palermo,4,9.2,mobile app,Leonardo,Knobloch,Leonardo.Knobloch@example.com,Palermo,2019-02-27,1003
3750,5.5x8.5 Come visit me in Salonika,1,2.2,web,Nichole,Arnold,Nichole.Arnold@example.com,Salonika,2019-02-27,1003
3751,4x6 Just settled in Roma,2,7.8,in-store,Luis,Ayres,Luis.Ayres@example.com,Roma,2019-02-27,1003
3752,4.25x6 Come visit me in Budapest,2,7.6,mobile app,Leona,Aslam,Leona.Aslam@example.com,Budapest,2019-02-27,1003
3753,5.5x8.5 All the love from Düsseldorf,1,2.4,web,Katherine,Orleans,Katherine.Orleans@example.com,Düsseldorf,2019-02-27,1003
3754,4x6 Greetings from Voronezh,1,1.8,mobile app,Stephanie,Kisner,Stephanie.Kisner@example.com,Voronezh,2019-02-27,1003
3755,5x7 All the love from Volgograd,1,1.5,in-store,Frieda,Harris,Frieda.Harris@example.com,Volgograd,2019-02-27,1003
3756,6x9 Merry Christmas from Yaroslave,1,3.3,web,Claude,Cobos,Claude.Cobos@example.com,Yaroslave,2019-02-27,1003
3757,5x7 Just settled in Irkutsk,1,3.3,web,Naomi,Faz,Naomi.Faz@example.com,Irkutsk,2019-02-27,1003
3758,6x11 Merry Christmas from Perm,1,2.9,web,Kathleen,Frost,Kathleen.Frost@example.com,Perm,2019-02-27,1003
3759,5.5x8.5 All the love from Minsk,3,10.2,web,Stephen,Guida,Stephen.Guida@example.com,Minsk,2019-02-27,1003
3760,4.25x6 Greetings from Kemerovo,6,9.600000000000001,in-store,Luanne,Sunderman,Luanne.Sunderman@example.com,Kemerovo,2019-02-27,1003
3761,5x7 Greetings from Milano (Milan),6,10.8,web,Mai,Daniels,Mai.Daniels@example.com,Milano (Milan),2019-02-27,1003
3762,6x11 All the love from Helsinki,5,10.0,mobile app,Anthony,Fontenot,Anthony.Fontenot@example.com,Helsinki,2019-02-27,1003
3763,6x9 Greetings from Moskva (Moscow),1,1.7,web,Fernando,Campbell,Fernando.Campbell@example.com,Moskva (Moscow),2019-02-27,1003
3764,4.25x6 Merry Christmas from Stockholm,2,3.8,mobile app,Freddie,Mcgrath,Freddie.Mcgrath@example.com,Stockholm,2019-02-27,1003
3765,4x6 All the love from Saratov,1,3.4,in-store,Andrew,Parmenter,Andrew.Parmenter@example.com,Saratov,2019-02-27,1003
3766,6x11 Greetings from Donetsk ,4,16.0,in-store,Elizabeth,Alexander,Elizabeth.Alexander@example.com,Donetsk ,2019-02-27,1003
3767,5.5x8.5 Merry Christmas from Dortmund,1,4.3,mobile app,Marion,Aslam,Marion.Aslam@example.com,Dortmund,2019-02-27,1003
3768,5x7 Come visit me in Stockholm,6,10.2,web,Timothy,Warren,Timothy.Warren@example.com,Stockholm,2019-02-27,1003
3769,4.25x6 All the love from Amsterdam,1,2.2,web,Jerrie,Blecha,Jerrie.Blecha@example.com,Amsterdam,2019-02-27,1003
3770,6x9 Come visit me in Roma,2,3.8,mobile app,Nancy,Delisle,Nancy.Delisle@example.com,Roma,2019-02-27,1003
3771,5x7 Come visit me in Kishinev,2,5.2,in-store,David,Scordato,David.Scordato@example.com,Kishinev,2019-02-27,1003
3772,4x6 Merry Christmas from Bremen,6,13.799999999999999,web,Tracy,Harvey,Tracy.Harvey@example.com,Bremen,2019-02-27,1003
3773,4x6 Come visit me in Kryvy Rig,1,2.1,web,Douglas,Charles,Douglas.Charles@example.com,Kryvy Rig,2019-02-27,1003
3774,6x11 All the love from Izhevsk,1,4.0,mobile app,William,Hanisch,William.Hanisch@example.com,Izhevsk,2019-02-27,1003
3775,5x7 All the love from Mykolaiv ,6,16.200000000000003,web,Jonathan,Gibson,Jonathan.Gibson@example.com,Mykolaiv ,2019-02-27,1003
