Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
25722,6x9 All the love from Kobenhavn (Copenhagen),6,15.0,in-store,Amber,Whitson,Amber.Whitson@example.com,Kobenhavn (Copenhagen),2020-01-27,1003
25723,6x9 Come visit me in Yaroslave,3,5.699999999999999,mobile app,Peggy,Flores,Peggy.Flores@example.com,Yaroslave,2020-01-27,1003
25724,6x11 Just settled in Donetsk ,1,2.3,web,Tyler,Hughes,Tyler.Hughes@example.com,Donetsk ,2020-01-27,1003
25725,4.25x6 Merry Christmas from Naberezhnye Tchelny,2,7.2,in-store,Esther,Taylor,Esther.Taylor@example.com,Naberezhnye Tchelny,2020-01-27,1003
25726,4x6 All the love from Voronezh,6,16.799999999999997,mobile app,James,Culver,James.Culver@example.com,Voronezh,2020-01-27,1003
25727,4.25x6 Just settled in Penza,6,17.4,mobile app,Josefa,Griffiths,Josefa.Griffiths@example.com,Penza,2020-01-27,1003
25728,4.25x6 Come visit me in Torino (Turin),3,9.899999999999999,web,Allen,Stowe,Allen.Stowe@example.com,Torino (Turin),2020-01-27,1003
25729,6x9 All the love from Athinai (Athens),5,12.0,mobile app,Rebecca,Golden,Rebecca.Golden@example.com,Athinai (Athens),2020-01-27,1003
25730,4x6 All the love from Kryvy Rig,6,14.399999999999999,mobile app,John,Warren,John.Warren@example.com,Kryvy Rig,2020-01-27,1003
25731,4.25x6 Come visit me in Minsk,2,6.0,mobile app,Donnie,Adams,Donnie.Adams@example.com,Minsk,2020-01-27,1003
25732,6x11 Come visit me in Vladivostok,1,2.6,mobile app,Tiana,Alesci,Tiana.Alesci@example.com,Vladivostok,2020-01-27,1003
25733,4.25x6 Merry Christmas from Palermo,6,25.200000000000003,in-store,Linda,Jenks,Linda.Jenks@example.com,Palermo,2020-01-27,1003
25734,4x6 Greetings from Kharkov,1,2.9,web,Margret,Usher,Margret.Usher@example.com,Kharkov,2020-01-27,1003
25735,5.5x8.5 Merry Christmas from Krasnoyarsk,5,19.5,web,Jenna,Mancia,Jenna.Mancia@example.com,Krasnoyarsk,2020-01-27,1003
25736,4x6 Just settled in Genova,6,15.600000000000001,mobile app,Donald,Rosa,Donald.Rosa@example.com,Genova,2020-01-27,1003
25737,6x11 Come visit me in Rotterdam,4,11.6,mobile app,Jonathan,Noble,Jonathan.Noble@example.com,Rotterdam,2020-01-27,1003
25738,5x7 Come visit me in Sofia,5,20.0,mobile app,Alan,Booth,Alan.Booth@example.com,Sofia,2020-01-27,1003
25739,6x9 Just settled in Zagreb,4,8.8,in-store,Scott,Mcclarty,Scott.Mcclarty@example.com,Zagreb,2020-01-27,1003
25740,4.25x6 Merry Christmas from Essen,3,6.0,mobile app,Oliver,Mclaughlin,Oliver.Mclaughlin@example.com,Essen,2020-01-27,1003
25741,6x11 Greetings from Penza,3,9.0,in-store,Jason,Martinez,Jason.Martinez@example.com,Penza,2020-01-27,1003
25742,6x9 Come visit me in Helsinki,6,10.8,mobile app,Jason,Gabriel,Jason.Gabriel@example.com,Helsinki,2020-01-27,1003
25743,5.5x8.5 Come visit me in Málaga,1,2.2,mobile app,Thomas,Crumpton,Thomas.Crumpton@example.com,Málaga,2020-01-27,1003
25744,5x7 Just settled in Valencia,6,10.8,web,Walter,Leal,Walter.Leal@example.com,Valencia,2020-01-27,1003
25745,6x11 Merry Christmas from Madrid,2,6.6,web,Steven,Shulda,Steven.Shulda@example.com,Madrid,2020-01-27,1003
25746,6x11 All the love from Napoli (Naples),5,12.5,in-store,Allan,Baker,Allan.Baker@example.com,Napoli (Naples),2020-01-27,1003
25747,5x7 Come visit me in Málaga,5,10.0,web,Linda,Raynor,Linda.Raynor@example.com,Málaga,2020-01-27,1003
25748,5x7 Come visit me in Kishinev,4,10.4,web,Donald,Scurry,Donald.Scurry@example.com,Kishinev,2020-01-27,1003
25749,4x6 All the love from Valencia,1,2.3,web,Neil,Hunt,Neil.Hunt@example.com,Valencia,2020-01-27,1003
25750,5.5x8.5 Come visit me in Kobenhavn (Copenhagen),5,15.5,web,Michael,Harland,Michael.Harland@example.com,Kobenhavn (Copenhagen),2020-01-27,1003
25751,4.25x6 All the love from Kishinev,1,3.8,mobile app,Avelina,Greene,Avelina.Greene@example.com,Kishinev,2020-01-27,1003
25752,5x7 Just settled in Vladivostok,1,3.5,web,Kerri,Claybrook,Kerri.Claybrook@example.com,Vladivostok,2020-01-27,1003
25753,6x11 Just settled in Beograd (Belgrade),2,6.0,web,Betty,Squires,Betty.Squires@example.com,Beograd (Belgrade),2020-01-27,1003
25754,6x9 Just settled in Zaporozhye,2,7.0,mobile app,Christopher,Paulin,Christopher.Paulin@example.com,Zaporozhye,2020-01-27,1003
25755,4x6 Just settled in Beograd (Belgrade),4,11.6,web,Chester,Gambill,Chester.Gambill@example.com,Beograd (Belgrade),2020-01-27,1003
