Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
44399,6x11 Greetings from Wroclaw (Breslau),4,6.8,web,Leticia,Cleveland,Leticia.Cleveland@example.com,Wroclaw (Breslau),2020-11-08,1003
44400,4.25x6 Come visit me in Kazan,3,9.3,web,William,Burkett,William.Burkett@example.com,Kazan,2020-11-08,1003
44401,5x7 All the love from Yaroslave,2,6.2,web,Paul,Fanter,Paul.Fanter@example.com,Yaroslave,2020-11-08,1003
44402,6x11 Greetings from München (Munich),1,2.5,web,Michael,Duffy,Michael.Duffy@example.com,München (Munich),2020-11-08,1003
44403,4.25x6 Just settled in Izhevsk,1,2.7,mobile app,Juanita,Edmonds,Juanita.Edmonds@example.com,Izhevsk,2020-11-08,1003
44404,4x6 Greetings from Voronezh,3,5.4,web,Katherine,Tedeschi,Katherine.Tedeschi@example.com,Voronezh,2020-11-08,1003
44405,5.5x8.5 Greetings from Chelyabinsk,2,6.6,web,Joseph,Fried,Joseph.Fried@example.com,Chelyabinsk,2020-11-08,1003
44406,6x11 Merry Christmas from Lódz,3,11.399999999999999,web,Pauline,Bourque,Pauline.Bourque@example.com,Lódz,2020-11-08,1003
44407,6x9 All the love from Beograd (Belgrade),4,6.4,mobile app,Elsie,Woodley,Elsie.Woodley@example.com,Beograd (Belgrade),2020-11-08,1003
44408,4.25x6 Come visit me in Nizhny Novgorod,2,4.8,mobile app,William,Everson,William.Everson@example.com,Nizhny Novgorod,2020-11-08,1003
44409,4.25x6 All the love from Kryvy Rig,5,19.5,web,Minnie,Edwards,Minnie.Edwards@example.com,Kryvy Rig,2020-11-08,1003
44410,5x7 Just settled in Beograd (Belgrade),2,8.4,mobile app,Ralph,Kline,Ralph.Kline@example.com,Beograd (Belgrade),2020-11-08,1003
44411,5x7 All the love from Yaroslave,3,9.3,web,Gary,Hofstetter,Gary.Hofstetter@example.com,Yaroslave,2020-11-08,1003
44412,6x9 Greetings from Valencia,6,22.799999999999997,mobile app,Tiffany,Thurston,Tiffany.Thurston@example.com,Valencia,2020-11-08,1003
44413,5.5x8.5 Just settled in Saratov,5,13.5,web,Mary,Mitchell,Mary.Mitchell@example.com,Saratov,2020-11-08,1003
44414,6x11 Greetings from Kobenhavn (Copenhagen),2,7.2,in-store,Elton,Hogan,Elton.Hogan@example.com,Kobenhavn (Copenhagen),2020-11-08,1003
44415,5x7 Just settled in Rotterdam,6,24.0,mobile app,Fred,Ferguson,Fred.Ferguson@example.com,Rotterdam,2020-11-08,1003
44416,6x9 Come visit me in Kishinev,4,17.2,in-store,Virginia,Fiene,Virginia.Fiene@example.com,Kishinev,2020-11-08,1003
44417,4x6 Greetings from Nizhny Novgorod,2,5.4,mobile app,Beulah,Columbus,Beulah.Columbus@example.com,Nizhny Novgorod,2020-11-08,1003
44418,4.25x6 Merry Christmas from Helsinki,5,19.5,web,Marie,Harris,Marie.Harris@example.com,Helsinki,2020-11-08,1003
44419,5.5x8.5 Come visit me in Palermo,4,6.0,mobile app,Leonardo,Kisner,Leonardo.Kisner@example.com,Palermo,2020-11-08,1003
44420,4.25x6 Just settled in Barcelona,2,3.0,web,Effie,Klein,Effie.Klein@example.com,Barcelona,2020-11-08,1003
44421,4x6 Greetings from Amsterdam,4,12.4,web,Lily,Webb,Lily.Webb@example.com,Amsterdam,2020-11-08,1003
44422,5.5x8.5 Just settled in Riga,6,16.200000000000003,mobile app,Stephen,Allendorf,Stephen.Allendorf@example.com,Riga,2020-11-08,1003
44423,4x6 Merry Christmas from Penza,5,17.0,mobile app,Mary,Martinez,Mary.Martinez@example.com,Penza,2020-11-08,1003
44424,6x9 Merry Christmas from London,5,17.5,mobile app,Andrew,Poole,Andrew.Poole@example.com,London,2020-11-08,1003
44425,5x7 Just settled in Voronezh,3,8.7,mobile app,Eileen,Daus,Eileen.Daus@example.com,Voronezh,2020-11-08,1003
44426,5.5x8.5 Merry Christmas from Vladivostok,5,16.0,mobile app,Thomas,Neumayer,Thomas.Neumayer@example.com,Vladivostok,2020-11-08,1003
44427,5.5x8.5 Greetings from Paris,1,3.8,in-store,Diane,Preston,Diane.Preston@example.com,Paris,2020-11-08,1003
44428,5.5x8.5 Just settled in Marseille,3,7.5,mobile app,Thomas,Avalos,Thomas.Avalos@example.com,Marseille,2020-11-08,1003
44429,6x11 Come visit me in Málaga,3,10.5,mobile app,Stephanie,Matthews,Stephanie.Matthews@example.com,Málaga,2020-11-08,1003
44430,4.25x6 All the love from Volgograd,1,4.3,mobile app,Wayne,Wing,Wayne.Wing@example.com,Volgograd,2020-11-08,1003
44431,4x6 Come visit me in Kryvy Rig,4,8.4,in-store,Loretta,Reid,Loretta.Reid@example.com,Kryvy Rig,2020-11-08,1003
44432,6x9 Just settled in Naberezhnye Tchelny,5,21.0,mobile app,Elise,Williams,Elise.Williams@example.com,Naberezhnye Tchelny,2020-11-08,1003
44433,6x11 Just settled in Torino (Turin),2,7.8,web,Ralph,Bryant,Ralph.Bryant@example.com,Torino (Turin),2020-11-08,1003
44434,4.25x6 Merry Christmas from Ulyanovsk,3,8.399999999999999,web,Michael,Slaughter,Michael.Slaughter@example.com,Ulyanovsk,2020-11-08,1003
44435,6x9 Come visit me in Novosibirsk,5,9.5,mobile app,Noreen,Yannone,Noreen.Yannone@example.com,Novosibirsk,2020-11-08,1003
44436,6x9 Come visit me in Novosibirsk,6,11.399999999999999,web,Mary,Germon,Mary.Germon@example.com,Novosibirsk,2020-11-08,1003
44437,4x6 Merry Christmas from Kiev,2,7.0,web,Martha,Meyers,Martha.Meyers@example.com,Kiev,2020-11-08,1003
44438,4x6 All the love from Valencia,2,4.6,mobile app,Maria,Hubbard,Maria.Hubbard@example.com,Valencia,2020-11-08,1003
