Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
37466,4.25x6 Greetings from Moskva (Moscow),4,15.2,mobile app,Bonnie,Rollins,Bonnie.Rollins@example.com,Moskva (Moscow),2020-07-23,1003
37467,6x11 Greetings from Duisburg,1,3.0,mobile app,Wayne,Holliday,Wayne.Holliday@example.com,Duisburg,2020-07-23,1003
37468,6x11 All the love from Düsseldorf,6,25.200000000000003,mobile app,Jason,Blockett,Jason.Blockett@example.com,Düsseldorf,2020-07-23,1003
37469,5x7 All the love from Kemerovo,2,5.6,in-store,Albert,Harland,Albert.Harland@example.com,Kemerovo,2020-07-23,1003
37470,4.25x6 Merry Christmas from Köln (Cologne),2,5.4,mobile app,Sally,Lachance,Sally.Lachance@example.com,Köln (Cologne),2020-07-23,1003
37471,5x7 Just settled in Kharkov,5,15.0,in-store,Leah,Villalpando,Leah.Villalpando@example.com,Kharkov,2020-07-23,1003
37472,4x6 All the love from Ekaterinoburg,1,2.2,web,Maribel,Marsh,Maribel.Marsh@example.com,Ekaterinoburg,2020-07-23,1003
37473,5.5x8.5 Come visit me in Penza,1,4.3,mobile app,Dorothy,Hanisch,Dorothy.Hanisch@example.com,Penza,2020-07-23,1003
37474,6x11 All the love from Krasnoyarsk,4,7.2,web,Wilburn,Wang,Wilburn.Wang@example.com,Krasnoyarsk,2020-07-23,1003
37475,5x7 Come visit me in Beograd (Belgrade),6,12.600000000000001,web,Josephine,Wilson,Josephine.Wilson@example.com,Beograd (Belgrade),2020-07-23,1003
37476,6x9 All the love from Budapest,2,4.2,mobile app,Adam,Campbell,Adam.Campbell@example.com,Budapest,2020-07-23,1003
37477,4x6 Merry Christmas from Odessa,3,7.800000000000001,mobile app,Kendra,Baker,Kendra.Baker@example.com,Odessa,2020-07-23,1003
37478,5x7 Merry Christmas from Krasnoyarsk,1,2.2,mobile app,Sally,Bowman,Sally.Bowman@example.com,Krasnoyarsk,2020-07-23,1003
37479,4.25x6 Greetings from Saratov,5,8.0,web,Charles,Gooden,Charles.Gooden@example.com,Saratov,2020-07-23,1003
37480,6x9 Come visit me in Hamburg,4,15.2,web,Michael,Holman,Michael.Holman@example.com,Hamburg,2020-07-23,1003
37481,4.25x6 Merry Christmas from Moskva (Moscow),6,15.600000000000001,web,Marie,Williams,Marie.Williams@example.com,Moskva (Moscow),2020-07-23,1003
37482,4x6 Just settled in Kishinev,5,13.0,web,Dawn,Day,Dawn.Day@example.com,Kishinev,2020-07-23,1003
37483,4x6 All the love from Voronezh,2,5.6,in-store,Thomas,Carter,Thomas.Carter@example.com,Voronezh,2020-07-23,1003
37484,4.25x6 Just settled in Ufa,3,12.299999999999999,mobile app,Alexander,Reynolds,Alexander.Reynolds@example.com,Ufa,2020-07-23,1003
37485,5.5x8.5 Merry Christmas from Kryvy Rig,3,7.199999999999999,web,Calvin,Balmes,Calvin.Balmes@example.com,Kryvy Rig,2020-07-23,1003
