Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
24261,4.25x6 Just settled in Sevilla,2,6.0,mobile app,Carolyn,Scurry,Carolyn.Scurry@example.com,Sevilla,2020-01-06,1004
24262,4x6 Come visit me in Madrid,3,4.5,mobile app,Stephen,Tew,Stephen.Tew@example.com,Madrid,2020-01-06,1004
24263,6x9 Just settled in Krasnodar,4,14.8,web,Shirley,Mcmorran,Shirley.Mcmorran@example.com,Krasnodar,2020-01-06,1004
24264,4.25x6 All the love from Saratov,3,12.600000000000001,in-store,Ian,Mcdaniel,Ian.Mcdaniel@example.com,Saratov,2020-01-06,1004
24265,6x11 Greetings from Oslo,3,5.1,web,Lucinda,Michel,Lucinda.Michel@example.com,Oslo,2020-01-06,1004
24266,6x9 Just settled in Málaga,3,13.200000000000001,in-store,Craig,Anderson,Craig.Anderson@example.com,Málaga,2020-01-06,1004
24267,5.5x8.5 All the love from Glasgow,4,14.0,web,Eric,Chambers,Eric.Chambers@example.com,Glasgow,2020-01-06,1004
24268,6x11 Just settled in Köln (Cologne),4,11.2,in-store,Merrill,Booth,Merrill.Booth@example.com,Köln (Cologne),2020-01-06,1004
24269,4.25x6 Merry Christmas from Novokuznetsk,1,3.2,web,Genaro,Stringham,Genaro.Stringham@example.com,Novokuznetsk,2020-01-06,1004
24270,6x11 Just settled in Zaporozhye,2,8.0,mobile app,Verla,Suarez,Verla.Suarez@example.com,Zaporozhye,2020-01-06,1004
24271,4.25x6 Merry Christmas from Khabarovsk,3,10.2,mobile app,Margy,Price,Margy.Price@example.com,Khabarovsk,2020-01-06,1004
24272,6x11 All the love from Berlin,1,2.8,mobile app,Pamela,Murray,Pamela.Murray@example.com,Berlin,2020-01-06,1004
24273,4x6 All the love from Samara,3,5.699999999999999,web,Geraldine,Harris,Geraldine.Harris@example.com,Samara,2020-01-06,1004
24274,5x7 All the love from Zaporozhye,3,11.100000000000001,mobile app,Lester,Kaufman,Lester.Kaufman@example.com,Zaporozhye,2020-01-06,1004
24275,4.25x6 Greetings from Stuttgart,5,9.5,mobile app,Daniel,Johnson,Daniel.Johnson@example.com,Stuttgart,2020-01-06,1004
24276,6x11 Merry Christmas from Chelyabinsk,2,4.2,mobile app,Lorraine,Jones,Lorraine.Jones@example.com,Chelyabinsk,2020-01-06,1004
24277,4.25x6 Greetings from Bremen,5,19.0,web,Amanda,Adams,Amanda.Adams@example.com,Bremen,2020-01-06,1004
24278,6x9 Greetings from Amsterdam,6,10.8,web,Tina,Robinson,Tina.Robinson@example.com,Amsterdam,2020-01-06,1004
24279,5.5x8.5 Come visit me in Warszawa (Warsaw),2,7.6,in-store,Dorothy,Haas,Dorothy.Haas@example.com,Warszawa (Warsaw),2020-01-06,1004
24280,4x6 Merry Christmas from Sofia,3,10.5,mobile app,Myra,Riebe,Myra.Riebe@example.com,Sofia,2020-01-06,1004
24281,4.25x6 All the love from Donetsk ,5,13.5,web,Aaron,Gore,Aaron.Gore@example.com,Donetsk ,2020-01-06,1004
24282,5.5x8.5 All the love from Moskva (Moscow),1,2.8,mobile app,Tony,Pennell,Tony.Pennell@example.com,Moskva (Moscow),2020-01-06,1004
24283,5x7 Come visit me in Barcelona,2,6.4,mobile app,Larry,Mcgrath,Larry.Mcgrath@example.com,Barcelona,2020-01-06,1004
24284,6x11 Greetings from Ryazan,3,4.800000000000001,mobile app,Tilda,Hale,Tilda.Hale@example.com,Ryazan,2020-01-06,1004
24285,4.25x6 Greetings from Rostov-Na-Donu,2,5.0,mobile app,Christopher,Weitz,Christopher.Weitz@example.com,Rostov-Na-Donu,2020-01-06,1004
24286,5.5x8.5 Just settled in München (Munich),5,20.5,in-store,Nancy,Thompson,Nancy.Thompson@example.com,München (Munich),2020-01-06,1004
24287,6x11 Greetings from Kemerovo,2,8.2,in-store,Billie,Cannon,Billie.Cannon@example.com,Kemerovo,2020-01-06,1004
24288,5x7 All the love from Nizhny Novgorod,1,4.4,mobile app,Donald,Walker,Donald.Walker@example.com,Nizhny Novgorod,2020-01-06,1004
24289,5x7 Just settled in Dortmund,1,4.2,mobile app,Paul,Woodley,Paul.Woodley@example.com,Dortmund,2020-01-06,1004
24290,6x9 Come visit me in Zaragoza,1,4.3,in-store,Shelia,Elliott,Shelia.Elliott@example.com,Zaragoza,2020-01-06,1004
24291,6x9 Greetings from Krasnodar,4,8.0,mobile app,William,Gates,William.Gates@example.com,Krasnodar,2020-01-06,1004
24292,6x11 Just settled in Barnaul,2,4.0,mobile app,James,Clemons,James.Clemons@example.com,Barnaul,2020-01-06,1004
24293,6x11 Come visit me in Lipetsk,4,9.6,mobile app,Patricia,Hubbard,Patricia.Hubbard@example.com,Lipetsk,2020-01-06,1004
24294,4.25x6 Greetings from Athinai (Athens),6,18.6,mobile app,Nellie,Meeks,Nellie.Meeks@example.com,Athinai (Athens),2020-01-06,1004
24295,6x11 Just settled in Valencia,2,7.8,mobile app,Ardelle,Freeman,Ardelle.Freeman@example.com,Valencia,2020-01-06,1004
24296,5.5x8.5 Just settled in Tula,2,3.0,mobile app,Paul,Salido,Paul.Salido@example.com,Tula,2020-01-06,1004
24297,5.5x8.5 Merry Christmas from Naberezhnye Tchelny,5,14.0,in-store,Pam,Giorgi,Pam.Giorgi@example.com,Naberezhnye Tchelny,2020-01-06,1004
24298,5.5x8.5 Come visit me in Novokuznetsk,3,8.399999999999999,mobile app,Stephanie,Stephens,Stephanie.Stephens@example.com,Novokuznetsk,2020-01-06,1004
24299,6x11 Just settled in Vladivostok,1,3.5,mobile app,Richard,Miller,Richard.Miller@example.com,Vladivostok,2020-01-06,1004
24300,4x6 Just settled in Praha (Prague),2,4.2,mobile app,Teri,Mendoza,Teri.Mendoza@example.com,Praha (Prague),2020-01-06,1004
24301,4.25x6 All the love from Frankfurt Am Main,6,9.600000000000001,mobile app,Lynn,Baldwin,Lynn.Baldwin@example.com,Frankfurt Am Main,2020-01-06,1004
24302,4.25x6 Just settled in Volgograd,6,24.0,mobile app,Harry,Tew,Harry.Tew@example.com,Volgograd,2020-01-06,1004
24303,5.5x8.5 Merry Christmas from Penza,6,10.2,web,Glenn,Sanders,Glenn.Sanders@example.com,Penza,2020-01-06,1004
24304,5.5x8.5 Come visit me in Vladivostok,1,2.2,in-store,Betty,Raphael,Betty.Raphael@example.com,Vladivostok,2020-01-06,1004
24305,5x7 Come visit me in London,4,17.6,mobile app,Thomas,Jungling,Thomas.Jungling@example.com,London,2020-01-06,1004
24306,5x7 Merry Christmas from Lódz,6,26.400000000000002,in-store,Maria,Brailey,Maria.Brailey@example.com,Lódz,2020-01-06,1004
24307,6x9 Merry Christmas from Riga,4,14.0,mobile app,Joseph,Stahl,Joseph.Stahl@example.com,Riga,2020-01-06,1004
24308,6x11 Merry Christmas from Krasnodar,4,13.2,web,Mark,Chronister,Mark.Chronister@example.com,Krasnodar,2020-01-06,1004
24309,6x9 Greetings from Birmingham,2,5.4,web,Paul,Schechter,Paul.Schechter@example.com,Birmingham,2020-01-06,1004
24310,6x9 All the love from Warszawa (Warsaw),1,1.8,web,Eric,Quintana,Eric.Quintana@example.com,Warszawa (Warsaw),2020-01-06,1004
24311,6x9 Just settled in Sheffield,4,10.0,mobile app,Dexter,Bain,Dexter.Bain@example.com,Sheffield,2020-01-06,1004
24312,6x9 All the love from Praha (Prague),3,12.600000000000001,mobile app,Amy,Felix,Amy.Felix@example.com,Praha (Prague),2020-01-06,1004
24313,4x6 Merry Christmas from Novokuznetsk,2,3.2,web,Kevin,Campbell,Kevin.Campbell@example.com,Novokuznetsk,2020-01-06,1004
24314,5x7 All the love from Torino (Turin),2,3.6,web,Betty,Tripp,Betty.Tripp@example.com,Torino (Turin),2020-01-06,1004
