Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
16178,6x11 Just settled in Kishinev,6,19.200000000000003,mobile app,Michael,Mcreynolds,Michael.Mcreynolds@example.com,Kishinev,2019-09-06,1003
16179,4.25x6 Come visit me in Zaporozhye,3,6.8999999999999995,mobile app,Stephanie,Torres,Stephanie.Torres@example.com,Zaporozhye,2019-09-06,1003
16180,4x6 Just settled in Frankfurt Am Main,6,17.4,web,Eliseo,Stott,Eliseo.Stott@example.com,Frankfurt Am Main,2019-09-06,1003
16181,6x9 Just settled in Wroclaw (Breslau),1,4.1,mobile app,Eric,Arnold,Eric.Arnold@example.com,Wroclaw (Breslau),2019-09-06,1003
16182,5.5x8.5 Greetings from Sarajevo,4,14.4,mobile app,Craig,Sanderson,Craig.Sanderson@example.com,Sarajevo,2019-09-06,1003
16183,5.5x8.5 Come visit me in Athinai (Athens),5,8.0,web,William,Flahive,William.Flahive@example.com,Athinai (Athens),2019-09-06,1003
16184,5x7 Merry Christmas from Minsk,3,5.4,web,Carolyn,Gale,Carolyn.Gale@example.com,Minsk,2019-09-06,1003
16185,5x7 Merry Christmas from Warszawa (Warsaw),1,3.6,mobile app,Dora,Griffith,Dora.Griffith@example.com,Warszawa (Warsaw),2019-09-06,1003
16186,6x9 Come visit me in Zaragoza,4,17.2,web,Ronald,Harding,Ronald.Harding@example.com,Zaragoza,2019-09-06,1003
16187,4.25x6 All the love from Ulyanovsk,4,14.0,web,Brandon,Hubbard,Brandon.Hubbard@example.com,Ulyanovsk,2019-09-06,1003
16188,6x9 Merry Christmas from Nizhny Novgorod,1,4.3,web,Sylvia,Guerrero,Sylvia.Guerrero@example.com,Nizhny Novgorod,2019-09-06,1003
16189,4x6 Just settled in Novokuznetsk,3,8.100000000000001,in-store,Cheryl,Thompson,Cheryl.Thompson@example.com,Novokuznetsk,2019-09-06,1003
16190,4x6 Come visit me in Minsk,5,14.5,mobile app,Jordan,Bennett,Jordan.Bennett@example.com,Minsk,2019-09-06,1003
16191,4.25x6 Merry Christmas from Perm,5,18.0,in-store,Rudolph,Matthews,Rudolph.Matthews@example.com,Perm,2019-09-06,1003
16192,4.25x6 Come visit me in Stuttgart,1,3.0,web,Jessica,Laporte,Jessica.Laporte@example.com,Stuttgart,2019-09-06,1003
16193,6x9 Greetings from Düsseldorf,1,3.2,mobile app,Eric,Young,Eric.Young@example.com,Düsseldorf,2019-09-06,1003
16194,6x9 Greetings from Rotterdam,1,1.8,mobile app,Phillip,Archie,Phillip.Archie@example.com,Rotterdam,2019-09-06,1003
16195,5x7 Merry Christmas from Riga,6,19.799999999999997,web,Brady,Dalton,Brady.Dalton@example.com,Riga,2019-09-06,1003
16196,6x9 All the love from Duisburg,6,10.8,in-store,Kathy,Pilkington,Kathy.Pilkington@example.com,Duisburg,2019-09-06,1003
