Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
19714,6x9 Merry Christmas from Hamburg,1,1.9,mobile app,Max,Fahie,Max.Fahie@example.com,Hamburg,2019-10-29,1004
19715,4.25x6 Come visit me in Düsseldorf,6,22.799999999999997,web,Melissa,Gambill,Melissa.Gambill@example.com,Düsseldorf,2019-10-29,1004
19716,4x6 Greetings from Chelyabinsk,4,12.0,mobile app,Sharon,Weeks,Sharon.Weeks@example.com,Chelyabinsk,2019-10-29,1004
19717,5.5x8.5 Greetings from Ryazan,2,3.2,web,Miguel,Miller,Miguel.Miller@example.com,Ryazan,2019-10-29,1004
19718,4.25x6 All the love from Salonika,6,21.0,mobile app,Jane,Printy,Jane.Printy@example.com,Salonika,2019-10-29,1004
19719,4x6 Merry Christmas from Warszawa (Warsaw),4,6.8,mobile app,Cedric,Franch,Cedric.Franch@example.com,Warszawa (Warsaw),2019-10-29,1004
19720,6x9 All the love from Stockholm,1,3.8,mobile app,Allan,Wagner,Allan.Wagner@example.com,Stockholm,2019-10-29,1004
19721,5.5x8.5 Greetings from Khabarovsk,3,12.600000000000001,web,Janice,Cunningham,Janice.Cunningham@example.com,Khabarovsk,2019-10-29,1004
19722,5x7 Merry Christmas from Khabarovsk,1,2.4,mobile app,Mia,Pappan,Mia.Pappan@example.com,Khabarovsk,2019-10-29,1004
19723,4x6 Come visit me in Tula,5,16.0,mobile app,John,Kirkpatrick,John.Kirkpatrick@example.com,Tula,2019-10-29,1004
19724,4.25x6 Come visit me in Bucuresti (Bucharest),5,8.5,mobile app,Jeffrey,Tyler,Jeffrey.Tyler@example.com,Bucuresti (Bucharest),2019-10-29,1004
19725,4.25x6 Greetings from Frankfurt Am Main,3,9.0,mobile app,Mary,Moser,Mary.Moser@example.com,Frankfurt Am Main,2019-10-29,1004
19726,4x6 Just settled in Penza,3,8.399999999999999,mobile app,Joanne,Fisher,Joanne.Fisher@example.com,Penza,2019-10-29,1004
19727,5x7 Just settled in Dortmund,4,16.8,in-store,Samuel,Charles,Samuel.Charles@example.com,Dortmund,2019-10-29,1004
19728,4x6 Come visit me in Wien (Vienna),1,2.7,mobile app,Esther,Delker,Esther.Delker@example.com,Wien (Vienna),2019-10-29,1004
19729,4.25x6 Greetings from Kazan,3,9.3,web,Verla,Wang,Verla.Wang@example.com,Kazan,2019-10-29,1004
19730,5.5x8.5 All the love from Köln (Cologne),1,4.2,mobile app,Colleen,Stoltz,Colleen.Stoltz@example.com,Köln (Cologne),2019-10-29,1004
19731,5.5x8.5 Greetings from Dnepropetrovsk,2,5.0,web,Hector,Hendrickson,Hector.Hendrickson@example.com,Dnepropetrovsk,2019-10-29,1004
19732,6x11 Come visit me in Tula,2,7.0,web,Harry,Kline,Harry.Kline@example.com,Tula,2019-10-29,1004
19733,4x6 All the love from Hamburg,5,12.0,web,John,Greer,John.Greer@example.com,Hamburg,2019-10-29,1004
19734,4x6 All the love from Vilnius,2,6.0,web,Mitchel,Strohm,Mitchel.Strohm@example.com,Vilnius,2019-10-29,1004
19735,4x6 Merry Christmas from Tolyatti,3,7.800000000000001,web,Constance,Nakken,Constance.Nakken@example.com,Tolyatti,2019-10-29,1004
19736,5.5x8.5 Just settled in Saratov,6,16.200000000000003,in-store,Amanda,Tulloch,Amanda.Tulloch@example.com,Saratov,2019-10-29,1004
19737,4x6 Come visit me in Hannover,2,5.6,mobile app,Helen,Steele,Helen.Steele@example.com,Hannover,2019-10-29,1004
19738,4.25x6 All the love from Hannover,5,15.5,in-store,Constance,Papageorge,Constance.Papageorge@example.com,Hannover,2019-10-29,1004
19739,4x6 All the love from Ufa,4,16.0,mobile app,Edward,Mead,Edward.Mead@example.com,Ufa,2019-10-29,1004
