Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
36567,4x6 Merry Christmas from Valencia,3,6.8999999999999995,web,Cindy,Luc,Cindy.Luc@example.com,Valencia,2020-07-09,1004
36568,6x11 Greetings from Rotterdam,3,12.600000000000001,mobile app,Daniel,Levy,Daniel.Levy@example.com,Rotterdam,2020-07-09,1004
36569,5x7 All the love from Krasnodar,1,1.8,in-store,Betty,Anderson,Betty.Anderson@example.com,Krasnodar,2020-07-09,1004
36570,6x11 Come visit me in Wien (Vienna),5,10.5,in-store,William,Fisher,William.Fisher@example.com,Wien (Vienna),2020-07-09,1004
36571,5x7 Come visit me in Tyumen,6,13.799999999999999,web,Elizabeth,Gabriel,Elizabeth.Gabriel@example.com,Tyumen,2020-07-09,1004
36572,6x11 Merry Christmas from Moskva (Moscow),2,3.2,web,Oscar,Gamble,Oscar.Gamble@example.com,Moskva (Moscow),2020-07-09,1004
36573,5x7 Greetings from Rostov-Na-Donu,2,6.6,mobile app,Quyen,Fournier,Quyen.Fournier@example.com,Rostov-Na-Donu,2020-07-09,1004
36574,4.25x6 Greetings from Saratov,3,4.800000000000001,in-store,Sydney,Lin,Sydney.Lin@example.com,Saratov,2020-07-09,1004
36575,4.25x6 Greetings from Samara,5,8.0,mobile app,Eric,Livengood,Eric.Livengood@example.com,Samara,2020-07-09,1004
36576,4.25x6 All the love from Tolyatti,1,2.3,mobile app,Carol,Culverhouse,Carol.Culverhouse@example.com,Tolyatti,2020-07-09,1004
36577,6x9 Come visit me in Stockholm,5,8.0,mobile app,Matthew,Guercio,Matthew.Guercio@example.com,Stockholm,2020-07-09,1004
36578,4x6 Greetings from Irkutsk,5,21.5,web,John,Kaufman,John.Kaufman@example.com,Irkutsk,2020-07-09,1004
36579,6x11 Just settled in Lipetsk,1,3.1,mobile app,Ruth,Wotring,Ruth.Wotring@example.com,Lipetsk,2020-07-09,1004
36580,4.25x6 Greetings from Barnaul,4,11.6,in-store,Steven,Hancock,Steven.Hancock@example.com,Barnaul,2020-07-09,1004
36581,5.5x8.5 All the love from Ufa,3,12.299999999999999,web,Naomi,Flahive,Naomi.Flahive@example.com,Ufa,2020-07-09,1004
36582,4.25x6 Come visit me in Athinai (Athens),3,5.4,mobile app,Donald,Johnson,Donald.Johnson@example.com,Athinai (Athens),2020-07-09,1004
36583,6x9 All the love from Hannover,5,11.5,mobile app,Minnie,Perry,Minnie.Perry@example.com,Hannover,2020-07-09,1004
36584,5x7 Come visit me in Hannover,1,1.8,web,Mark,Scordato,Mark.Scordato@example.com,Hannover,2020-07-09,1004
36585,6x11 Come visit me in Zaragoza,5,9.5,web,Claudia,Gordon,Claudia.Gordon@example.com,Zaragoza,2020-07-09,1004
36586,4.25x6 All the love from Salonika,1,3.5,mobile app,Kurt,Gamble,Kurt.Gamble@example.com,Salonika,2020-07-09,1004
36587,6x11 All the love from Donetsk ,3,5.4,mobile app,Allen,Peterson,Allen.Peterson@example.com,Donetsk ,2020-07-09,1004
36588,4x6 Merry Christmas from Minsk,5,8.5,web,Minnie,Hickman,Minnie.Hickman@example.com,Minsk,2020-07-09,1004
36589,5x7 Just settled in Paris,5,8.0,in-store,William,Hancock,William.Hancock@example.com,Paris,2020-07-09,1004
36590,5x7 Merry Christmas from Helsinki,5,12.0,web,Paula,Silkwood,Paula.Silkwood@example.com,Helsinki,2020-07-09,1004
36591,4x6 Merry Christmas from Omsk,3,12.899999999999999,web,Bruce,Bascomb,Bruce.Bascomb@example.com,Omsk,2020-07-09,1004
36592,4.25x6 Greetings from Praha (Prague),3,9.600000000000001,web,Melvin,Roberts,Melvin.Roberts@example.com,Praha (Prague),2020-07-09,1004
36593,5.5x8.5 All the love from Kiev,3,9.899999999999999,in-store,Michael,Ivey,Michael.Ivey@example.com,Kiev,2020-07-09,1004
36594,6x11 Just settled in Duisburg,4,8.4,web,Francene,Hicks,Francene.Hicks@example.com,Duisburg,2020-07-09,1004
36595,5.5x8.5 Merry Christmas from London,5,20.0,mobile app,Billy,Elliott,Billy.Elliott@example.com,London,2020-07-09,1004
36596,5.5x8.5 All the love from Barcelona,3,11.100000000000001,web,William,Simmons,William.Simmons@example.com,Barcelona,2020-07-09,1004
36597,4.25x6 Come visit me in Dnepropetrovsk,1,4.4,web,Kerry,Stone,Kerry.Stone@example.com,Dnepropetrovsk,2020-07-09,1004
36598,6x9 Greetings from London,6,9.0,web,Miguel,Cleary,Miguel.Cleary@example.com,London,2020-07-09,1004
36599,6x11 All the love from Krasnodar,6,20.4,web,Mary,Rochford,Mary.Rochford@example.com,Krasnodar,2020-07-09,1004
36600,5.5x8.5 Come visit me in Wroclaw (Breslau),5,17.0,mobile app,John,Adams,John.Adams@example.com,Wroclaw (Breslau),2020-07-09,1004
36601,4x6 All the love from Krasnoyarsk,5,17.0,mobile app,Leticia,Hamilton,Leticia.Hamilton@example.com,Krasnoyarsk,2020-07-09,1004
36602,4.25x6 Come visit me in Orenburg,1,4.0,in-store,Robert,Torrez,Robert.Torrez@example.com,Orenburg,2020-07-09,1004
36603,5x7 Greetings from Amsterdam,4,12.8,mobile app,Ian,Williams,Ian.Williams@example.com,Amsterdam,2020-07-09,1004
36604,6x9 All the love from Bremen,6,24.0,mobile app,Leah,Hale,Leah.Hale@example.com,Bremen,2020-07-09,1004
36605,5.5x8.5 Just settled in Frankfurt Am Main,5,17.5,mobile app,Amanda,Duffy,Amanda.Duffy@example.com,Frankfurt Am Main,2020-07-09,1004
36606,4x6 Greetings from Chelyabinsk,1,3.0,web,William,Brown,William.Brown@example.com,Chelyabinsk,2020-07-09,1004
36607,4.25x6 Greetings from London,4,15.6,mobile app,Jeremy,Davis,Jeremy.Davis@example.com,London,2020-07-09,1004
36608,6x11 Merry Christmas from Marseille,4,15.6,mobile app,Malissa,Chambers,Malissa.Chambers@example.com,Marseille,2020-07-09,1004
36609,5.5x8.5 Come visit me in Sevilla,2,8.8,in-store,William,Gamble,William.Gamble@example.com,Sevilla,2020-07-09,1004
36610,4x6 Just settled in Glasgow,2,8.2,mobile app,Lala,Stringham,Lala.Stringham@example.com,Glasgow,2020-07-09,1004
36611,5x7 Greetings from Lvov,4,15.6,web,Steven,Martinez,Steven.Martinez@example.com,Lvov,2020-07-09,1004
36612,6x11 All the love from Khabarovsk,4,14.0,mobile app,Michael,Wagner,Michael.Wagner@example.com,Khabarovsk,2020-07-09,1004
36613,6x11 Come visit me in Budapest,6,10.8,web,Ronald,Browning,Ronald.Browning@example.com,Budapest,2020-07-09,1004
36614,4x6 Just settled in Naberezhnye Tchelny,5,11.0,mobile app,Andrew,Bernstein,Andrew.Bernstein@example.com,Naberezhnye Tchelny,2020-07-09,1004
36615,5x7 Greetings from Poznan,4,10.0,mobile app,Glenn,Bried,Glenn.Bried@example.com,Poznan,2020-07-09,1004
36616,6x9 Just settled in Lisboa (Lisbon),5,8.5,web,Betty,Bergen,Betty.Bergen@example.com,Lisboa (Lisbon),2020-07-09,1004
36617,5x7 All the love from Poznan,1,4.2,in-store,William,Guida,William.Guida@example.com,Poznan,2020-07-09,1004
36618,5.5x8.5 Come visit me in Omsk,6,16.799999999999997,web,Rachel,Murphy,Rachel.Murphy@example.com,Omsk,2020-07-09,1004
36619,6x9 Greetings from Dortmund,1,3.7,web,Oneida,Belyoussian,Oneida.Belyoussian@example.com,Dortmund,2020-07-09,1004
36620,4x6 Just settled in Kryvy Rig,6,26.400000000000002,web,Scott,Dieter,Scott.Dieter@example.com,Kryvy Rig,2020-07-09,1004
36621,4.25x6 Come visit me in Ulyanovsk,1,3.6,mobile app,Cecil,Donaldson,Cecil.Donaldson@example.com,Ulyanovsk,2020-07-09,1004
36622,5x7 Merry Christmas from Marseille,4,15.6,mobile app,Kenneth,Scott,Kenneth.Scott@example.com,Marseille,2020-07-09,1004
36623,6x11 All the love from Roma,3,6.300000000000001,web,Donald,Reynolds,Donald.Reynolds@example.com,Roma,2020-07-09,1004
36624,6x9 Greetings from Málaga,4,16.0,web,Tina,Rogers,Tina.Rogers@example.com,Málaga,2020-07-09,1004
36625,5.5x8.5 Just settled in Kazan,5,20.0,mobile app,Sidney,Grant,Sidney.Grant@example.com,Kazan,2020-07-09,1004
36626,4.25x6 Just settled in Dortmund,3,8.100000000000001,mobile app,Tiffany,Peterson,Tiffany.Peterson@example.com,Dortmund,2020-07-09,1004
36627,5x7 Come visit me in Paris,5,13.5,web,Leticia,Shulda,Leticia.Shulda@example.com,Paris,2020-07-09,1004
36628,4x6 All the love from Roma,1,2.8,mobile app,Forrest,House,Forrest.House@example.com,Roma,2020-07-09,1004
36629,5x7 Come visit me in Chelyabinsk,4,17.6,web,George,Cheney,George.Cheney@example.com,Chelyabinsk,2020-07-09,1004
