Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
7651,4.25x6 Greetings from Sarajevo,3,13.200000000000001,web,John,Fitzpatrick,John.Fitzpatrick@example.com,Sarajevo,2019-04-28,1004
7652,4.25x6 Just settled in Novosibirsk,3,5.1,web,Margaret,Pursley,Margaret.Pursley@example.com,Novosibirsk,2019-04-28,1004
7653,6x11 Just settled in Köln (Cologne),5,14.0,mobile app,Maxine,Tyler,Maxine.Tyler@example.com,Köln (Cologne),2019-04-28,1004
7654,6x9 Greetings from Roma,5,17.5,web,Juanita,Theden,Juanita.Theden@example.com,Roma,2019-04-28,1004
7655,6x9 All the love from Sevilla,1,2.6,mobile app,Thomas,Bryant,Thomas.Bryant@example.com,Sevilla,2019-04-28,1004
7656,6x11 Just settled in Lipetsk,1,3.1,web,John,Atkins,John.Atkins@example.com,Lipetsk,2019-04-28,1004
7657,4x6 All the love from Barnaul,5,10.0,web,June,Stringham,June.Stringham@example.com,Barnaul,2019-04-28,1004
7658,6x11 Merry Christmas from St Petersburg,5,19.0,web,Nicole,Borst,Nicole.Borst@example.com,St Petersburg,2019-04-28,1004
7659,4x6 Greetings from München (Munich),1,1.8,mobile app,Julia,Smith,Julia.Smith@example.com,München (Munich),2019-04-28,1004
7660,4.25x6 Merry Christmas from Kryvy Rig,5,18.0,web,Alice,Duncan,Alice.Duncan@example.com,Kryvy Rig,2019-04-28,1004
7661,6x11 Merry Christmas from Lipetsk,1,2.0,in-store,Mary,Bone,Mary.Bone@example.com,Lipetsk,2019-04-28,1004
7662,6x9 Just settled in Barnaul,5,9.0,mobile app,Claude,Allendorf,Claude.Allendorf@example.com,Barnaul,2019-04-28,1004
7663,4.25x6 Come visit me in Kemerovo,2,5.4,mobile app,Michael,Harvey,Michael.Harvey@example.com,Kemerovo,2019-04-28,1004
7664,6x11 Come visit me in Essen,1,2.9,in-store,Angelica,Shulda,Angelica.Shulda@example.com,Essen,2019-04-28,1004
7665,4x6 Greetings from Odessa,6,24.0,web,Kenneth,Perez,Kenneth.Perez@example.com,Odessa,2019-04-28,1004
7666,6x11 Greetings from Krasnoyarsk,2,4.4,mobile app,Sherry,Roberts,Sherry.Roberts@example.com,Krasnoyarsk,2019-04-28,1004
7667,6x11 Come visit me in Oslo,1,4.1,web,Kelly,Weston,Kelly.Weston@example.com,Oslo,2019-04-28,1004
7668,6x9 Merry Christmas from Kharkov,6,20.4,web,Virgil,Chambers,Virgil.Chambers@example.com,Kharkov,2019-04-28,1004
7669,6x11 Just settled in Glasgow,6,20.4,mobile app,Belinda,Gale,Belinda.Gale@example.com,Glasgow,2019-04-28,1004
7670,4x6 Greetings from Lódz,5,20.0,mobile app,Paul,Heard,Paul.Heard@example.com,Lódz,2019-04-28,1004
7671,6x11 Come visit me in Kraków,2,7.2,mobile app,Esther,Harland,Esther.Harland@example.com,Kraków,2019-04-28,1004
7672,5.5x8.5 Merry Christmas from Nizhny Novgorod,1,3.4,in-store,Roy,Vallery,Roy.Vallery@example.com,Nizhny Novgorod,2019-04-28,1004
7673,4x6 Merry Christmas from Oslo,3,10.2,mobile app,Mary,Voskamp,Mary.Voskamp@example.com,Oslo,2019-04-28,1004
7674,4.25x6 Just settled in Lvov,1,4.4,web,Traci,Glander,Traci.Glander@example.com,Lvov,2019-04-28,1004
7675,5.5x8.5 Merry Christmas from Lipetsk,4,13.6,mobile app,Dorothy,Price,Dorothy.Price@example.com,Lipetsk,2019-04-28,1004
7676,6x11 Just settled in Hannover,4,6.0,web,Calvin,Ferraro,Calvin.Ferraro@example.com,Hannover,2019-04-28,1004
7677,6x9 Merry Christmas from Beograd (Belgrade),4,16.8,in-store,Bob,Chronister,Bob.Chronister@example.com,Beograd (Belgrade),2019-04-28,1004
7678,6x9 Just settled in Lvov,1,3.2,in-store,Francisco,Borst,Francisco.Borst@example.com,Lvov,2019-04-28,1004
7679,4.25x6 Just settled in Hannover,5,18.5,mobile app,Renee,Dann,Renee.Dann@example.com,Hannover,2019-04-28,1004
7680,6x11 Come visit me in Wroclaw (Breslau),4,11.6,mobile app,Shirley,Souza,Shirley.Souza@example.com,Wroclaw (Breslau),2019-04-28,1004
7681,4.25x6 All the love from Budapest,5,17.5,in-store,Shelia,Daus,Shelia.Daus@example.com,Budapest,2019-04-28,1004
7682,4x6 Merry Christmas from Napoli (Naples),1,4.4,web,Pauline,Fisher,Pauline.Fisher@example.com,Napoli (Naples),2019-04-28,1004
7683,6x11 Come visit me in Sarajevo,5,21.5,web,Shawn,Schultz,Shawn.Schultz@example.com,Sarajevo,2019-04-28,1004
7684,6x9 Merry Christmas from Barcelona,4,14.0,web,Eldora,Brown,Eldora.Brown@example.com,Barcelona,2019-04-28,1004
7685,6x11 Merry Christmas from Kraków,1,1.7,web,Ruth,Simmons,Ruth.Simmons@example.com,Kraków,2019-04-28,1004
7686,6x9 Just settled in Kraków,6,19.200000000000003,mobile app,Marcus,Freeman,Marcus.Freeman@example.com,Kraków,2019-04-28,1004
7687,6x9 All the love from Budapest,3,6.300000000000001,web,Kimberly,Macmillan,Kimberly.Macmillan@example.com,Budapest,2019-04-28,1004
7688,6x11 Merry Christmas from Kishinev,5,10.5,mobile app,Oliver,Tedeschi,Oliver.Tedeschi@example.com,Kishinev,2019-04-28,1004
7689,6x11 Greetings from Tula,4,10.4,mobile app,April,Griffin,April.Griffin@example.com,Tula,2019-04-28,1004
7690,5.5x8.5 All the love from Nizhny Novgorod,2,8.2,web,Katie,Quinn,Katie.Quinn@example.com,Nizhny Novgorod,2019-04-28,1004
7691,6x11 Come visit me in Sofia,5,7.5,web,Marylou,Hale,Marylou.Hale@example.com,Sofia,2019-04-28,1004
7692,5x7 Just settled in Voronezh,1,2.9,mobile app,Yvonne,Kimsey,Yvonne.Kimsey@example.com,Voronezh,2019-04-28,1004
7693,5.5x8.5 Greetings from Kharkov,1,3.4,in-store,Julia,Lobato,Julia.Lobato@example.com,Kharkov,2019-04-28,1004
7694,6x11 Merry Christmas from Marseille,4,15.6,web,Susie,Mortimer,Susie.Mortimer@example.com,Marseille,2019-04-28,1004
7695,6x9 Come visit me in Kobenhavn (Copenhagen),3,11.7,in-store,Mark,Riebe,Mark.Riebe@example.com,Kobenhavn (Copenhagen),2019-04-28,1004
7696,4.25x6 Just settled in Hannover,4,14.8,mobile app,Anthony,Alesci,Anthony.Alesci@example.com,Hannover,2019-04-28,1004
7697,5.5x8.5 Come visit me in Samara,3,9.899999999999999,web,Ezra,Harvey,Ezra.Harvey@example.com,Samara,2019-04-28,1004
7698,6x11 Merry Christmas from Bremen,3,10.8,web,Lucinda,Belyoussian,Lucinda.Belyoussian@example.com,Bremen,2019-04-28,1004
7699,5.5x8.5 Just settled in Barnaul,1,3.4,web,James,Brown,James.Brown@example.com,Barnaul,2019-04-28,1004
7700,5.5x8.5 Come visit me in Glasgow,4,6.4,mobile app,Joe,Arsenault,Joe.Arsenault@example.com,Glasgow,2019-04-28,1004
7701,6x11 Come visit me in Tolyatti,3,10.8,mobile app,Jordan,Waterbury,Jordan.Waterbury@example.com,Tolyatti,2019-04-28,1004
7702,6x11 Come visit me in Krasnoyarsk,1,4.0,web,Karen,Liberatore,Karen.Liberatore@example.com,Krasnoyarsk,2019-04-28,1004
7703,6x11 Greetings from Sofia,1,3.1,mobile app,Kayla,Booth,Kayla.Booth@example.com,Sofia,2019-04-28,1004
7704,4x6 Come visit me in St Petersburg,2,3.0,mobile app,Earnest,Harris,Earnest.Harris@example.com,St Petersburg,2019-04-28,1004
7705,4.25x6 All the love from Berlin,2,3.0,web,Cecil,Leos,Cecil.Leos@example.com,Berlin,2019-04-28,1004
7706,5.5x8.5 Just settled in Kishinev,1,3.6,mobile app,Austin,Gibson,Austin.Gibson@example.com,Kishinev,2019-04-28,1004
7707,6x9 Greetings from Samara,3,9.600000000000001,web,Ruth,Rogers,Ruth.Rogers@example.com,Samara,2019-04-28,1004
7708,6x11 Merry Christmas from Warszawa (Warsaw),3,11.100000000000001,in-store,Paul,Metayer,Paul.Metayer@example.com,Warszawa (Warsaw),2019-04-28,1004
7709,4.25x6 Greetings from Samara,2,3.2,mobile app,Deanna,Benchoff,Deanna.Benchoff@example.com,Samara,2019-04-28,1004
7710,5.5x8.5 Come visit me in Novosibirsk,6,12.0,web,Minnie,Hoppe,Minnie.Hoppe@example.com,Novosibirsk,2019-04-28,1004
7711,5x7 Merry Christmas from Zaragoza,1,2.9,in-store,Ethel,Miller,Ethel.Miller@example.com,Zaragoza,2019-04-28,1004
7712,5.5x8.5 Just settled in Irkutsk,1,3.0,mobile app,Stewart,Ratterree,Stewart.Ratterree@example.com,Irkutsk,2019-04-28,1004
7713,5.5x8.5 All the love from Penza,4,8.4,web,Peggy,Clemons,Peggy.Clemons@example.com,Penza,2019-04-28,1004
7714,4.25x6 All the love from Athinai (Athens),5,12.0,web,Juan,Cunningham,Juan.Cunningham@example.com,Athinai (Athens),2019-04-28,1004
7715,6x9 All the love from Hamburg,1,1.6,mobile app,Mark,Watts,Mark.Watts@example.com,Hamburg,2019-04-28,1004
7716,6x9 All the love from Barnaul,6,17.4,web,David,Ross,David.Ross@example.com,Barnaul,2019-04-28,1004
7717,4x6 Merry Christmas from Marseille,1,3.4,web,Tony,Brim,Tony.Brim@example.com,Marseille,2019-04-28,1004
7718,6x9 Greetings from Perm,6,22.799999999999997,mobile app,Brady,Evans,Brady.Evans@example.com,Perm,2019-04-28,1004
7719,4.25x6 All the love from Lódz,2,4.2,in-store,Kimberly,Munnerlyn,Kimberly.Munnerlyn@example.com,Lódz,2019-04-28,1004
7720,5.5x8.5 Merry Christmas from Roma,1,1.8,mobile app,Anna,Mullen,Anna.Mullen@example.com,Roma,2019-04-28,1004
