Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
32190,4x6 All the love from Budapest,2,8.6,mobile app,Richard,Daily,Richard.Daily@example.com,Budapest,2020-05-04,1003
32191,4x6 Just settled in Volgograd,5,17.5,in-store,Carolyn,Jones,Carolyn.Jones@example.com,Volgograd,2020-05-04,1003
32192,4.25x6 Just settled in Izhevsk,6,16.200000000000003,web,Stacy,Ferguson,Stacy.Ferguson@example.com,Izhevsk,2020-05-04,1003
32193,4x6 Come visit me in Salonika,1,1.6,in-store,Cindy,Faircloth,Cindy.Faircloth@example.com,Salonika,2020-05-04,1003
32194,5x7 Come visit me in Paris,5,13.5,mobile app,Basil,Benchoff,Basil.Benchoff@example.com,Paris,2020-05-04,1003
32195,5.5x8.5 Greetings from Zaporozhye,6,16.200000000000003,in-store,Maria,Reyes,Maria.Reyes@example.com,Zaporozhye,2020-05-04,1003
32196,6x11 Just settled in Kiev,2,4.4,web,Constance,Zamora,Constance.Zamora@example.com,Kiev,2020-05-04,1003
32197,6x9 Merry Christmas from Paris,1,3.2,mobile app,Glenda,Conrow,Glenda.Conrow@example.com,Paris,2020-05-04,1003
32198,4.25x6 Just settled in Glasgow,1,2.0,web,Reva,Thompson,Reva.Thompson@example.com,Glasgow,2020-05-04,1003
32199,5x7 Merry Christmas from Hannover,3,5.1,mobile app,Marie,Raines,Marie.Raines@example.com,Hannover,2020-05-04,1003
32200,6x11 Greetings from Napoli (Naples),5,13.0,mobile app,Paul,Carter,Paul.Carter@example.com,Napoli (Naples),2020-05-04,1003
32201,5.5x8.5 Just settled in Duisburg,5,8.5,mobile app,Doris,Hodge,Doris.Hodge@example.com,Duisburg,2020-05-04,1003
32202,5x7 Merry Christmas from Napoli (Naples),4,15.2,mobile app,Ray,Robinett,Ray.Robinett@example.com,Napoli (Naples),2020-05-04,1003
32203,5x7 Come visit me in Berlin,3,6.6000000000000005,web,Kerri,Hernandez,Kerri.Hernandez@example.com,Berlin,2020-05-04,1003
32204,6x11 Just settled in Milano (Milan),3,6.6000000000000005,web,Lena,Richards,Lena.Richards@example.com,Milano (Milan),2020-05-04,1003
32205,5x7 Greetings from Dortmund,2,7.4,in-store,Justin,Hutchinson,Justin.Hutchinson@example.com,Dortmund,2020-05-04,1003
32206,5x7 Merry Christmas from Kobenhavn (Copenhagen),5,8.0,web,Colleen,Griffin,Colleen.Griffin@example.com,Kobenhavn (Copenhagen),2020-05-04,1003
32207,6x9 Greetings from Saratov,3,5.699999999999999,web,Teri,Gowans,Teri.Gowans@example.com,Saratov,2020-05-04,1003
32208,6x11 Merry Christmas from Volgograd,3,4.5,web,Juan,King,Juan.King@example.com,Volgograd,2020-05-04,1003
32209,6x11 Merry Christmas from Madrid,6,19.799999999999997,web,Jacob,Carter,Jacob.Carter@example.com,Madrid,2020-05-04,1003
32210,4x6 All the love from Donetsk ,4,10.0,web,Rosa,Fraire,Rosa.Fraire@example.com,Donetsk ,2020-05-04,1003
32211,4x6 All the love from Lvov,4,15.6,mobile app,Sandy,Cruz,Sandy.Cruz@example.com,Lvov,2020-05-04,1003
32212,5x7 Just settled in Beograd (Belgrade),5,21.0,web,William,Saysongkham,William.Saysongkham@example.com,Beograd (Belgrade),2020-05-04,1003
32213,6x11 Come visit me in Birmingham,5,11.5,in-store,Dawn,Jacobson,Dawn.Jacobson@example.com,Birmingham,2020-05-04,1003
32214,5.5x8.5 Just settled in Stuttgart,3,6.8999999999999995,mobile app,Amanda,Krause,Amanda.Krause@example.com,Stuttgart,2020-05-04,1003
32215,6x11 Just settled in Kishinev,1,3.2,web,Elsie,Price,Elsie.Price@example.com,Kishinev,2020-05-04,1003
32216,4x6 Greetings from Wien (Vienna),5,15.0,in-store,Ralph,Bascomb,Ralph.Bascomb@example.com,Wien (Vienna),2020-05-04,1003
32217,6x11 Just settled in Frankfurt Am Main,2,5.8,mobile app,Thomas,Durant,Thomas.Durant@example.com,Frankfurt Am Main,2020-05-04,1003
