Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
35081,6x9 Greetings from München (Munich),4,13.2,web,Josefa,Glover,Josefa.Glover@example.com,München (Munich),2020-06-17,1003
35082,6x11 Just settled in Khabarovsk,4,6.8,mobile app,Theresa,Mead,Theresa.Mead@example.com,Khabarovsk,2020-06-17,1003
35083,6x9 Just settled in Barnaul,1,1.8,mobile app,William,Black,William.Black@example.com,Barnaul,2020-06-17,1003
35084,4x6 All the love from Vladivostok,6,16.799999999999997,web,Donald,Thompson,Donald.Thompson@example.com,Vladivostok,2020-06-17,1003
35085,5.5x8.5 Come visit me in Kazan,2,4.2,web,Harry,Laudenslager,Harry.Laudenslager@example.com,Kazan,2020-06-17,1003
35086,6x9 Merry Christmas from Kiev,6,22.200000000000003,web,Claire,Pettigrew,Claire.Pettigrew@example.com,Kiev,2020-06-17,1003
35087,5x7 Greetings from Milano (Milan),6,10.8,mobile app,Todd,Crow,Todd.Crow@example.com,Milano (Milan),2020-06-17,1003
35088,5.5x8.5 Greetings from Kazan,4,14.0,web,Naomi,Olds,Naomi.Olds@example.com,Kazan,2020-06-17,1003
35089,6x9 Just settled in Barcelona,4,6.4,mobile app,Norma,Meador,Norma.Meador@example.com,Barcelona,2020-06-17,1003
35090,6x9 Merry Christmas from Lipetsk,1,4.2,web,Belinda,Whitson,Belinda.Whitson@example.com,Lipetsk,2020-06-17,1003
35091,5x7 Merry Christmas from Budapest,5,17.0,web,William,Ruggles,William.Ruggles@example.com,Budapest,2020-06-17,1003
35092,5.5x8.5 Just settled in Paris,4,14.4,web,Elizabeth,Arnold,Elizabeth.Arnold@example.com,Paris,2020-06-17,1003
35093,4.25x6 Merry Christmas from Sofia,4,12.4,web,Kenneth,Martinez,Kenneth.Martinez@example.com,Sofia,2020-06-17,1003
35094,4.25x6 Come visit me in Ufa,6,18.0,web,Wilburn,Gray,Wilburn.Gray@example.com,Ufa,2020-06-17,1003
35095,5.5x8.5 All the love from Kharkov,6,24.0,mobile app,Margo,Fong,Margo.Fong@example.com,Kharkov,2020-06-17,1003
35096,5x7 Come visit me in Kryvy Rig,5,21.5,web,John,Wenstrom,John.Wenstrom@example.com,Kryvy Rig,2020-06-17,1003
35097,4x6 All the love from Zagreb,4,6.0,web,Ernest,Perez,Ernest.Perez@example.com,Zagreb,2020-06-17,1003
35098,6x9 Greetings from Salonika,5,22.0,mobile app,James,Florence,James.Florence@example.com,Salonika,2020-06-17,1003
