Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
16306,4.25x6 Just settled in Dnepropetrovsk,5,18.5,mobile app,Stephen,Nolte,Stephen.Nolte@example.com,Dnepropetrovsk,2019-09-08,1003
16307,6x9 Come visit me in Kazan,2,5.0,web,Glenda,Jordan,Glenda.Jordan@example.com,Kazan,2019-09-08,1003
16308,4x6 Just settled in Lódz,2,5.6,mobile app,Elizabeth,Macaluso,Elizabeth.Macaluso@example.com,Lódz,2019-09-08,1003
16309,6x9 All the love from Kazan,1,2.8,in-store,Florence,Brim,Florence.Brim@example.com,Kazan,2019-09-08,1003
16310,5.5x8.5 Greetings from Perm,1,2.4,mobile app,Melvin,Thompson,Melvin.Thompson@example.com,Perm,2019-09-08,1003
16311,5x7 Come visit me in Amsterdam,2,7.8,web,Danielle,Cunningham,Danielle.Cunningham@example.com,Amsterdam,2019-09-08,1003
16312,4x6 Greetings from Kazan,5,15.0,web,Carol,Katz,Carol.Katz@example.com,Kazan,2019-09-08,1003
16313,5x7 Merry Christmas from Helsinki,3,7.199999999999999,web,Thomas,Fournier,Thomas.Fournier@example.com,Helsinki,2019-09-08,1003
16314,6x9 Merry Christmas from Marseille,2,3.0,mobile app,Kathryn,Dixon,Kathryn.Dixon@example.com,Marseille,2019-09-08,1003
16315,4.25x6 Come visit me in Yaroslave,4,11.6,web,Melvin,Hill,Melvin.Hill@example.com,Yaroslave,2019-09-08,1003
16316,4.25x6 Come visit me in Athinai (Athens),3,5.4,mobile app,Diana,Wagner,Diana.Wagner@example.com,Athinai (Athens),2019-09-08,1003
16317,4.25x6 Merry Christmas from Kobenhavn (Copenhagen),6,26.400000000000002,mobile app,Kimberly,Plumb,Kimberly.Plumb@example.com,Kobenhavn (Copenhagen),2019-09-08,1003
16318,6x11 Greetings from Hamburg,5,8.5,mobile app,Kurt,Evans,Kurt.Evans@example.com,Hamburg,2019-09-08,1003
16319,4.25x6 Just settled in Wien (Vienna),4,14.8,mobile app,Kendra,Holmes,Kendra.Holmes@example.com,Wien (Vienna),2019-09-08,1003
16320,5.5x8.5 Merry Christmas from Vilnius,1,2.4,mobile app,Luke,Chronister,Luke.Chronister@example.com,Vilnius,2019-09-08,1003
