Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
21454,6x11 Come visit me in Lvov,1,3.4,web,Andrew,Clare,Andrew.Clare@example.com,Lvov,2019-11-25,1003
21455,5x7 Greetings from Yaroslave,4,15.6,mobile app,Julia,Chappel,Julia.Chappel@example.com,Yaroslave,2019-11-25,1003
21456,5.5x8.5 Merry Christmas from Salonika,2,6.4,in-store,Joseph,Pape,Joseph.Pape@example.com,Salonika,2019-11-25,1003
21457,4x6 Just settled in Helsinki,4,10.0,web,Stacey,Culverhouse,Stacey.Culverhouse@example.com,Helsinki,2019-11-25,1003
21458,5.5x8.5 Just settled in Donetsk ,1,3.6,mobile app,James,Schultz,James.Schultz@example.com,Donetsk ,2019-11-25,1003
21459,5x7 Merry Christmas from Stuttgart,6,12.600000000000001,in-store,Lauren,Cockrell,Lauren.Cockrell@example.com,Stuttgart,2019-11-25,1003
21460,6x9 Merry Christmas from Glasgow,6,11.399999999999999,web,Donald,Swann,Donald.Swann@example.com,Glasgow,2019-11-25,1003
21461,4x6 Greetings from Kiev,6,16.799999999999997,web,Tina,Flight,Tina.Flight@example.com,Kiev,2019-11-25,1003
21462,6x9 Merry Christmas from Essen,1,3.8,mobile app,Harry,Gilbert,Harry.Gilbert@example.com,Essen,2019-11-25,1003
21463,4.25x6 All the love from Bucuresti (Bucharest),4,12.0,web,Cynthia,Garmany,Cynthia.Garmany@example.com,Bucuresti (Bucharest),2019-11-25,1003
21464,4.25x6 Greetings from Kobenhavn (Copenhagen),1,4.0,web,Diane,Anderson,Diane.Anderson@example.com,Kobenhavn (Copenhagen),2019-11-25,1003
21465,4x6 Greetings from Düsseldorf,2,5.8,web,Donald,Martinez,Donald.Martinez@example.com,Düsseldorf,2019-11-25,1003
21466,4x6 Come visit me in München (Munich),3,6.6000000000000005,web,Lois,Wenstrom,Lois.Wenstrom@example.com,München (Munich),2019-11-25,1003
21467,4.25x6 Just settled in Dortmund,4,10.8,mobile app,Odessa,Hill,Odessa.Hill@example.com,Dortmund,2019-11-25,1003
21468,6x9 Come visit me in Dnepropetrovsk,3,10.5,web,Darrell,Printy,Darrell.Printy@example.com,Dnepropetrovsk,2019-11-25,1003
21469,5x7 All the love from Duisburg,2,6.6,mobile app,Mary,Weston,Mary.Weston@example.com,Duisburg,2019-11-25,1003
21470,5x7 All the love from Madrid,1,3.9,mobile app,Frieda,Cruz,Frieda.Cruz@example.com,Madrid,2019-11-25,1003
21471,4x6 Come visit me in Lódz,3,6.0,web,Shirley,Brown,Shirley.Brown@example.com,Lódz,2019-11-25,1003
21472,4.25x6 Come visit me in Frankfurt Am Main,4,16.4,web,Christopher,Grant,Christopher.Grant@example.com,Frankfurt Am Main,2019-11-25,1003
