Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
39448,6x9 Come visit me in Athinai (Athens),6,22.200000000000003,web,Martina,May,Martina.May@example.com,Athinai (Athens),2020-08-23,1003
39449,5x7 Come visit me in Samara,4,8.0,web,Patricia,Hofstetter,Patricia.Hofstetter@example.com,Samara,2020-08-23,1003
39450,5.5x8.5 Just settled in Köln (Cologne),2,3.0,mobile app,Henry,Hernandez,Henry.Hernandez@example.com,Köln (Cologne),2020-08-23,1003
39451,4x6 Merry Christmas from Bucuresti (Bucharest),3,5.4,mobile app,Billie,Hunt,Billie.Hunt@example.com,Bucuresti (Bucharest),2020-08-23,1003
39452,4.25x6 Greetings from Praha (Prague),5,16.0,web,Richard,Williams,Richard.Williams@example.com,Praha (Prague),2020-08-23,1003
39453,5.5x8.5 Merry Christmas from Rotterdam,5,12.5,web,Katherine,Harnois,Katherine.Harnois@example.com,Rotterdam,2020-08-23,1003
39454,6x11 Greetings from Sarajevo,6,12.0,in-store,Tami,Norton,Tami.Norton@example.com,Sarajevo,2020-08-23,1003
39455,6x9 Just settled in Tyumen,4,12.0,web,Lena,Morales,Lena.Morales@example.com,Tyumen,2020-08-23,1003
39456,5.5x8.5 Merry Christmas from Omsk,5,10.5,web,Calvin,Dwyer,Calvin.Dwyer@example.com,Omsk,2020-08-23,1003
39457,5x7 Just settled in Lódz,1,4.1,web,Claude,Hendrickson,Claude.Hendrickson@example.com,Lódz,2020-08-23,1003
39458,5.5x8.5 All the love from St Petersburg,1,1.6,web,Cecil,Thomas,Cecil.Thomas@example.com,St Petersburg,2020-08-23,1003
39459,6x9 All the love from Dnepropetrovsk,4,17.2,in-store,Lillie,Rodrigues,Lillie.Rodrigues@example.com,Dnepropetrovsk,2020-08-23,1003
39460,5x7 All the love from Warszawa (Warsaw),2,3.8,web,Gary,Delisle,Gary.Delisle@example.com,Warszawa (Warsaw),2020-08-23,1003
39461,4x6 Come visit me in Voronezh,1,3.0,web,Elton,Demmer,Elton.Demmer@example.com,Voronezh,2020-08-23,1003
39462,6x9 All the love from Yaroslave,4,8.8,web,John,Marlett,John.Marlett@example.com,Yaroslave,2020-08-23,1003
39463,4.25x6 Just settled in Barcelona,4,6.0,in-store,Thomas,Patel,Thomas.Patel@example.com,Barcelona,2020-08-23,1003
39464,4x6 Come visit me in Madrid,5,7.5,mobile app,Beatrice,Giliberto,Beatrice.Giliberto@example.com,Madrid,2020-08-23,1003
39465,6x9 Merry Christmas from Moskva (Moscow),1,3.4,mobile app,Wendy,Morrison,Wendy.Morrison@example.com,Moskva (Moscow),2020-08-23,1003
39466,5x7 All the love from Genova,1,3.5,mobile app,Ronald,Cody,Ronald.Cody@example.com,Genova,2020-08-23,1003
39467,6x9 Come visit me in Salonika,4,10.4,mobile app,Betty,Abbasi,Betty.Abbasi@example.com,Salonika,2020-08-23,1003
39468,6x11 Merry Christmas from Leeds,1,3.4,web,Scott,Fisher,Scott.Fisher@example.com,Leeds,2020-08-23,1003
39469,4.25x6 All the love from Izhevsk,6,10.2,mobile app,Ben,Scott,Ben.Scott@example.com,Izhevsk,2020-08-23,1003
39470,4.25x6 Come visit me in Moskva (Moscow),1,2.6,in-store,Ardelle,Leos,Ardelle.Leos@example.com,Moskva (Moscow),2020-08-23,1003
39471,5x7 Just settled in Barcelona,4,16.4,web,Billie,Kemper,Billie.Kemper@example.com,Barcelona,2020-08-23,1003
39472,4.25x6 Come visit me in Rostov-Na-Donu,1,3.1,mobile app,Claire,Coker,Claire.Coker@example.com,Rostov-Na-Donu,2020-08-23,1003
39473,4x6 Greetings from Kraków,5,22.0,in-store,Basil,Volkert,Basil.Volkert@example.com,Kraków,2020-08-23,1003
39474,5.5x8.5 Merry Christmas from Lvov,5,20.0,in-store,Peggy,Kaufman,Peggy.Kaufman@example.com,Lvov,2020-08-23,1003
39475,6x9 All the love from Marseille,2,7.2,web,Leanne,Macaluso,Leanne.Macaluso@example.com,Marseille,2020-08-23,1003
39476,4x6 Just settled in Stockholm,2,7.8,mobile app,Susan,Gomez,Susan.Gomez@example.com,Stockholm,2020-08-23,1003
39477,5x7 All the love from Hannover,5,16.0,in-store,Francisco,Perry,Francisco.Perry@example.com,Hannover,2020-08-23,1003
39478,4.25x6 Greetings from Frankfurt Am Main,4,12.0,web,Betty,Perez,Betty.Perez@example.com,Frankfurt Am Main,2020-08-23,1003
39479,4x6 Greetings from Berlin,2,5.6,mobile app,Calvin,Cobos,Calvin.Cobos@example.com,Berlin,2020-08-23,1003
39480,5x7 Greetings from Novokuznetsk,6,21.6,web,Pearline,Hunt,Pearline.Hunt@example.com,Novokuznetsk,2020-08-23,1003
39481,4.25x6 All the love from Stockholm,3,11.399999999999999,web,James,Bascomb,James.Bascomb@example.com,Stockholm,2020-08-23,1003
39482,5x7 All the love from Helsinki,1,2.0,web,Carolyn,Quinn,Carolyn.Quinn@example.com,Helsinki,2020-08-23,1003
39483,5x7 Just settled in Rotterdam,1,4.0,mobile app,Michael,Rupp,Michael.Rupp@example.com,Rotterdam,2020-08-23,1003
39484,4x6 Come visit me in Kishinev,1,4.4,mobile app,Alexander,Atkinson,Alexander.Atkinson@example.com,Kishinev,2020-08-23,1003
39485,4x6 Just settled in Duisburg,5,14.5,web,Leticia,Culverhouse,Leticia.Culverhouse@example.com,Duisburg,2020-08-23,1003
39486,6x11 Just settled in St Petersburg,3,11.399999999999999,mobile app,Maryjane,Hickman,Maryjane.Hickman@example.com,St Petersburg,2020-08-23,1003
39487,5x7 All the love from Duisburg,1,3.3,mobile app,Esther,Blood,Esther.Blood@example.com,Duisburg,2020-08-23,1003
39488,4.25x6 All the love from Athinai (Athens),4,9.6,mobile app,Nancy,Bowman,Nancy.Bowman@example.com,Athinai (Athens),2020-08-23,1003
39489,6x11 Greetings from Praha (Prague),6,21.6,mobile app,Ronald,Epstein,Ronald.Epstein@example.com,Praha (Prague),2020-08-23,1003
39490,5.5x8.5 Come visit me in Stuttgart,6,14.399999999999999,mobile app,Clifford,Larson,Clifford.Larson@example.com,Stuttgart,2020-08-23,1003
39491,5x7 Merry Christmas from Wien (Vienna),6,21.0,mobile app,Christopher,Kaufman,Christopher.Kaufman@example.com,Wien (Vienna),2020-08-23,1003
39492,5.5x8.5 Merry Christmas from Vladivostok,3,9.600000000000001,web,Brady,Scott,Brady.Scott@example.com,Vladivostok,2020-08-23,1003
39493,4.25x6 Merry Christmas from Yaroslave,3,9.0,web,Kelly,Lites,Kelly.Lites@example.com,Yaroslave,2020-08-23,1003
39494,4.25x6 Merry Christmas from Dnepropetrovsk,5,8.5,mobile app,George,Epstein,George.Epstein@example.com,Dnepropetrovsk,2020-08-23,1003
39495,4x6 All the love from Novokuznetsk,6,15.600000000000001,in-store,John,Girgenti,John.Girgenti@example.com,Novokuznetsk,2020-08-23,1003
39496,6x11 All the love from Tyumen,3,10.5,mobile app,Josette,Bennett,Josette.Bennett@example.com,Tyumen,2020-08-23,1003
39497,6x9 Come visit me in Glasgow,1,3.2,in-store,Samuel,Benchoff,Samuel.Benchoff@example.com,Glasgow,2020-08-23,1003
39498,5x7 All the love from Rotterdam,4,6.8,in-store,Gregory,Goodman,Gregory.Goodman@example.com,Rotterdam,2020-08-23,1003
39499,5.5x8.5 Come visit me in London,6,21.6,web,Earl,Dean,Earl.Dean@example.com,London,2020-08-23,1003
39500,6x9 Merry Christmas from Novokuznetsk,1,3.1,web,Louis,Rosario,Louis.Rosario@example.com,Novokuznetsk,2020-08-23,1003
39501,5x7 Just settled in Wroclaw (Breslau),1,2.1,mobile app,Tilda,White,Tilda.White@example.com,Wroclaw (Breslau),2020-08-23,1003
