Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
10863,5.5x8.5 Greetings from Tolyatti,4,6.8,in-store,Marion,Day,Marion.Day@example.com,Tolyatti,2019-06-16,1004
10864,5x7 Merry Christmas from Lvov,6,24.0,in-store,Hector,Hoppe,Hector.Hoppe@example.com,Lvov,2019-06-16,1004
10865,6x9 Merry Christmas from Barcelona,2,7.0,mobile app,Margo,Baldwin,Margo.Baldwin@example.com,Barcelona,2019-06-16,1004
10866,6x11 Just settled in Bremen,2,4.0,mobile app,Michael,Burell,Michael.Burell@example.com,Bremen,2019-06-16,1004
10867,4.25x6 Greetings from Birmingham,3,5.4,web,Jo,Miller,Jo.Miller@example.com,Birmingham,2019-06-16,1004
10868,6x9 Greetings from Lvov,6,12.600000000000001,mobile app,Rose,Grady,Rose.Grady@example.com,Lvov,2019-06-16,1004
10869,5x7 Merry Christmas from Voronezh,1,3.4,web,Helen,Legrand,Helen.Legrand@example.com,Voronezh,2019-06-16,1004
10870,6x11 Greetings from Minsk,6,15.600000000000001,in-store,Guy,Furnas,Guy.Furnas@example.com,Minsk,2019-06-16,1004
10871,4.25x6 Just settled in Kobenhavn (Copenhagen),1,3.3,in-store,Alan,Watkins,Alan.Watkins@example.com,Kobenhavn (Copenhagen),2019-06-16,1004
10872,5.5x8.5 Greetings from Krasnodar,4,14.0,web,Doris,Moradian,Doris.Moradian@example.com,Krasnodar,2019-06-16,1004
10873,6x11 Greetings from Yaroslave,6,26.400000000000002,web,Connie,Benavidez,Connie.Benavidez@example.com,Yaroslave,2019-06-16,1004
10874,5.5x8.5 Just settled in London,4,13.2,in-store,Jacob,Austin,Jacob.Austin@example.com,London,2019-06-16,1004
10875,4x6 Just settled in Kraków,3,7.5,web,Doris,Duffy,Doris.Duffy@example.com,Kraków,2019-06-16,1004
10876,5x7 Come visit me in Birmingham,1,4.1,mobile app,Rebecca,Matthews,Rebecca.Matthews@example.com,Birmingham,2019-06-16,1004
10877,5.5x8.5 Merry Christmas from Kharkov,4,13.6,web,Jacqueline,Stewart,Jacqueline.Stewart@example.com,Kharkov,2019-06-16,1004
10878,6x11 All the love from Lisboa (Lisbon),1,4.4,in-store,Jina,Yannone,Jina.Yannone@example.com,Lisboa (Lisbon),2019-06-16,1004
10879,5x7 Merry Christmas from Bucuresti (Bucharest),3,11.7,mobile app,Margret,Baker,Margret.Baker@example.com,Bucuresti (Bucharest),2019-06-16,1004
10880,4x6 Merry Christmas from Dortmund,1,4.3,mobile app,Violet,Moncayo,Violet.Moncayo@example.com,Dortmund,2019-06-16,1004
10881,5.5x8.5 Merry Christmas from Rotterdam,6,15.0,mobile app,Rosann,Thurston,Rosann.Thurston@example.com,Rotterdam,2019-06-16,1004
10882,6x9 Merry Christmas from Duisburg,6,22.200000000000003,mobile app,Renee,Valdez,Renee.Valdez@example.com,Duisburg,2019-06-16,1004
10883,6x9 Greetings from Riga,5,16.5,web,Louis,Hicks,Louis.Hicks@example.com,Riga,2019-06-16,1004
10884,4x6 All the love from Khabarovsk,3,5.699999999999999,web,Gabriel,Tedeschi,Gabriel.Tedeschi@example.com,Khabarovsk,2019-06-16,1004
