Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
40069,4.25x6 Come visit me in Poznan,3,6.0,in-store,Diane,Stone,Diane.Stone@example.com,Poznan,2020-08-31,1004
40070,4.25x6 All the love from Milano (Milan),1,4.0,web,Elizabeth,Matthews,Elizabeth.Matthews@example.com,Milano (Milan),2020-08-31,1004
40071,4x6 Just settled in Milano (Milan),1,2.2,mobile app,Luis,Perri,Luis.Perri@example.com,Milano (Milan),2020-08-31,1004
40072,4.25x6 All the love from Samara,1,3.7,web,Josefa,Kuhl,Josefa.Kuhl@example.com,Samara,2020-08-31,1004
40073,5x7 All the love from Bucuresti (Bucharest),4,13.6,web,Elizabeth,Coker,Elizabeth.Coker@example.com,Bucuresti (Bucharest),2020-08-31,1004
40074,6x11 Just settled in Napoli (Naples),2,4.4,in-store,Daniel,Didonna,Daniel.Didonna@example.com,Napoli (Naples),2020-08-31,1004
40075,5x7 Just settled in Chelyabinsk,1,3.0,mobile app,Betty,Belyoussian,Betty.Belyoussian@example.com,Chelyabinsk,2020-08-31,1004
40076,5.5x8.5 Merry Christmas from Milano (Milan),2,6.4,web,Donald,Mills,Donald.Mills@example.com,Milano (Milan),2020-08-31,1004
40077,6x9 Greetings from Moskva (Moscow),6,10.2,web,Pearline,Murray,Pearline.Murray@example.com,Moskva (Moscow),2020-08-31,1004
40078,6x9 Merry Christmas from Ekaterinoburg,6,10.2,web,Donald,Hollingsworth,Donald.Hollingsworth@example.com,Ekaterinoburg,2020-08-31,1004
40079,4x6 Come visit me in Leeds,5,10.0,web,John,Strohm,John.Strohm@example.com,Leeds,2020-08-31,1004
40080,5x7 All the love from Zaporozhye,5,18.5,in-store,Eileen,Mullen,Eileen.Mullen@example.com,Zaporozhye,2020-08-31,1004
40081,4.25x6 Come visit me in Kemerovo,1,2.7,mobile app,Christopher,Raschke,Christopher.Raschke@example.com,Kemerovo,2020-08-31,1004
40082,4x6 Merry Christmas from Roma,4,16.8,web,Stephen,Williams,Stephen.Williams@example.com,Roma,2020-08-31,1004
40083,5x7 Merry Christmas from Sevilla,4,7.6,web,Joann,Foster,Joann.Foster@example.com,Sevilla,2020-08-31,1004
40084,6x11 Greetings from Glasgow,2,4.6,web,Shirley,Ivey,Shirley.Ivey@example.com,Glasgow,2020-08-31,1004
40085,5x7 Merry Christmas from Kazan,6,16.200000000000003,mobile app,Edna,Bates,Edna.Bates@example.com,Kazan,2020-08-31,1004
40086,6x9 Just settled in Düsseldorf,6,24.599999999999998,web,Elizabeth,Cuevas,Elizabeth.Cuevas@example.com,Düsseldorf,2020-08-31,1004
40087,5x7 All the love from Leeds,2,4.0,web,Kendra,Daus,Kendra.Daus@example.com,Leeds,2020-08-31,1004
40088,4x6 Just settled in Odessa,1,2.9,in-store,Lea,Farley,Lea.Farley@example.com,Odessa,2020-08-31,1004
40089,5.5x8.5 All the love from Zaporozhye,4,6.8,mobile app,Cedric,Johnson,Cedric.Johnson@example.com,Zaporozhye,2020-08-31,1004
40090,5x7 Greetings from Madrid,5,9.5,mobile app,Pamela,Miller,Pamela.Miller@example.com,Madrid,2020-08-31,1004
40091,5x7 Greetings from Oslo,6,23.4,mobile app,Louis,Hill,Louis.Hill@example.com,Oslo,2020-08-31,1004
40092,4x6 All the love from Lvov,1,3.9,web,Marcus,Mendoza,Marcus.Mendoza@example.com,Lvov,2020-08-31,1004
40093,5.5x8.5 All the love from Krasnodar,5,14.5,in-store,Paul,Moore,Paul.Moore@example.com,Krasnodar,2020-08-31,1004
40094,5x7 Just settled in Milano (Milan),5,15.0,mobile app,Michael,Kozma,Michael.Kozma@example.com,Milano (Milan),2020-08-31,1004
40095,4.25x6 Come visit me in Berlin,3,7.5,web,Elizabeth,Wotring,Elizabeth.Wotring@example.com,Berlin,2020-08-31,1004
40096,4.25x6 Come visit me in Ekaterinoburg,4,6.4,web,Charles,Carter,Charles.Carter@example.com,Ekaterinoburg,2020-08-31,1004
40097,4x6 Greetings from Poznan,4,16.0,mobile app,Christine,Raphael,Christine.Raphael@example.com,Poznan,2020-08-31,1004
40098,4.25x6 Come visit me in Perm,3,12.600000000000001,web,Edith,Kimsey,Edith.Kimsey@example.com,Perm,2020-08-31,1004
40099,6x9 All the love from Lvov,3,10.5,web,Bessie,Marin,Bessie.Marin@example.com,Lvov,2020-08-31,1004
40100,6x9 Greetings from Wroclaw (Breslau),2,4.2,mobile app,Maribel,Hawkes,Maribel.Hawkes@example.com,Wroclaw (Breslau),2020-08-31,1004
40101,6x11 Greetings from Kharkov,3,8.100000000000001,web,Anna,Bennett,Anna.Bennett@example.com,Kharkov,2020-08-31,1004
40102,6x11 Come visit me in Izhevsk,5,15.0,web,Kenneth,Carrillo,Kenneth.Carrillo@example.com,Izhevsk,2020-08-31,1004
40103,6x9 Just settled in Sofia,6,9.0,in-store,Kenneth,Stevens,Kenneth.Stevens@example.com,Sofia,2020-08-31,1004
40104,5x7 Come visit me in Orenburg,3,9.899999999999999,in-store,Mary,Briggs,Mary.Briggs@example.com,Orenburg,2020-08-31,1004
40105,4.25x6 Greetings from Rotterdam,4,8.0,mobile app,Samantha,Arnold,Samantha.Arnold@example.com,Rotterdam,2020-08-31,1004
40106,6x9 Merry Christmas from Voronezh,5,17.0,web,Donald,Lester,Donald.Lester@example.com,Voronezh,2020-08-31,1004
40107,6x9 Merry Christmas from Odessa,5,19.5,web,Francisco,Taylor,Francisco.Taylor@example.com,Odessa,2020-08-31,1004
40108,4x6 Merry Christmas from Duisburg,3,11.100000000000001,mobile app,Pauline,Swann,Pauline.Swann@example.com,Duisburg,2020-08-31,1004
40109,4.25x6 Just settled in Chelyabinsk,2,7.4,web,Belinda,Olds,Belinda.Olds@example.com,Chelyabinsk,2020-08-31,1004
40110,5.5x8.5 Come visit me in Voronezh,1,3.3,web,Dexter,Lasky,Dexter.Lasky@example.com,Voronezh,2020-08-31,1004
40111,5.5x8.5 All the love from Lisboa (Lisbon),4,16.0,mobile app,Stacey,Renfrew,Stacey.Renfrew@example.com,Lisboa (Lisbon),2020-08-31,1004
40112,5x7 Greetings from Bremen,6,13.799999999999999,web,Edna,Cervantes,Edna.Cervantes@example.com,Bremen,2020-08-31,1004
40113,6x11 Merry Christmas from Mykolaiv ,6,19.799999999999997,in-store,Donald,Hamilton,Donald.Hamilton@example.com,Mykolaiv ,2020-08-31,1004
40114,4.25x6 All the love from Saratov,1,4.2,mobile app,Craig,Thompson,Craig.Thompson@example.com,Saratov,2020-08-31,1004
40115,4x6 Come visit me in Izhevsk,2,8.2,web,Debora,Hubbard,Debora.Hubbard@example.com,Izhevsk,2020-08-31,1004
40116,4x6 All the love from Odessa,3,7.5,in-store,Jeremy,Knoll,Jeremy.Knoll@example.com,Odessa,2020-08-31,1004
40117,4.25x6 Merry Christmas from Genova,5,18.5,web,Gladys,Williams,Gladys.Williams@example.com,Genova,2020-08-31,1004
40118,6x9 Just settled in Odessa,1,3.7,web,Kaitlyn,Noble,Kaitlyn.Noble@example.com,Odessa,2020-08-31,1004
40119,6x11 Greetings from Valencia,3,4.5,web,Barbara,Durham,Barbara.Durham@example.com,Valencia,2020-08-31,1004
40120,6x11 Just settled in Irkutsk,2,7.2,in-store,James,Sunderman,James.Sunderman@example.com,Irkutsk,2020-08-31,1004
40121,5x7 Merry Christmas from Frankfurt Am Main,4,7.2,in-store,John,Knapchuck,John.Knapchuck@example.com,Frankfurt Am Main,2020-08-31,1004
40122,4.25x6 Greetings from Ufa,5,15.5,web,Gina,Martin,Gina.Martin@example.com,Ufa,2020-08-31,1004
40123,6x11 Merry Christmas from Rostov-Na-Donu,1,3.4,in-store,Mike,Hobdy,Mike.Hobdy@example.com,Rostov-Na-Donu,2020-08-31,1004
40124,6x9 Greetings from Kraków,2,5.8,mobile app,Ryan,Hamilton,Ryan.Hamilton@example.com,Kraków,2020-08-31,1004
40125,4.25x6 All the love from Tula,2,6.0,web,Jina,Huffman,Jina.Huffman@example.com,Tula,2020-08-31,1004
40126,6x11 Just settled in Glasgow,2,6.8,web,Teresa,Neal,Teresa.Neal@example.com,Glasgow,2020-08-31,1004
40127,4x6 All the love from Ryazan,3,8.7,mobile app,Danielle,Nolte,Danielle.Nolte@example.com,Ryazan,2020-08-31,1004
40128,6x9 Come visit me in Napoli (Naples),2,4.6,mobile app,Sandra,Jenks,Sandra.Jenks@example.com,Napoli (Naples),2020-08-31,1004
40129,6x11 All the love from Naberezhnye Tchelny,5,10.0,mobile app,Mary,Spellman,Mary.Spellman@example.com,Naberezhnye Tchelny,2020-08-31,1004
40130,6x9 All the love from Penza,1,1.8,in-store,Walter,Villalpando,Walter.Villalpando@example.com,Penza,2020-08-31,1004
40131,5.5x8.5 Just settled in Glasgow,5,16.5,mobile app,Steven,Aguirre,Steven.Aguirre@example.com,Glasgow,2020-08-31,1004
40132,4x6 Come visit me in Donetsk ,5,15.0,in-store,Eleanor,Harland,Eleanor.Harland@example.com,Donetsk ,2020-08-31,1004
40133,6x11 Just settled in Vilnius,5,11.5,in-store,Michael,Dunn,Michael.Dunn@example.com,Vilnius,2020-08-31,1004
