Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
27487,4.25x6 Merry Christmas from Ufa,2,6.8,web,Troy,Simmons,Troy.Simmons@example.com,Ufa,2020-02-23,1003
27488,4.25x6 All the love from St Petersburg,2,8.8,web,Miguel,Bearden,Miguel.Bearden@example.com,St Petersburg,2020-02-23,1003
27489,4x6 Merry Christmas from Genova,4,15.6,web,Frieda,Calendine,Frieda.Calendine@example.com,Genova,2020-02-23,1003
27490,4.25x6 Greetings from Salonika,2,4.6,mobile app,Mary,Anderson,Mary.Anderson@example.com,Salonika,2020-02-23,1003
27491,4.25x6 Merry Christmas from Mykolaiv ,5,20.0,web,Johnny,Brown,Johnny.Brown@example.com,Mykolaiv ,2020-02-23,1003
27492,4x6 All the love from Helsinki,1,2.7,web,Josette,Freeman,Josette.Freeman@example.com,Helsinki,2020-02-23,1003
27493,5x7 All the love from Kiev,1,2.9,web,Ronnie,Miller,Ronnie.Miller@example.com,Kiev,2020-02-23,1003
27494,6x11 All the love from Ulyanovsk,3,12.0,web,Carlos,Maha,Carlos.Maha@example.com,Ulyanovsk,2020-02-23,1003
27495,4x6 Merry Christmas from Lódz,3,9.899999999999999,web,Debra,Farrell,Debra.Farrell@example.com,Lódz,2020-02-23,1003
27496,4x6 Come visit me in Penza,4,8.4,web,Tony,Duncan,Tony.Duncan@example.com,Penza,2020-02-23,1003
27497,5x7 Just settled in Zaragoza,6,10.8,mobile app,Terica,Roberts,Terica.Roberts@example.com,Zaragoza,2020-02-23,1003
27498,6x11 Come visit me in Wien (Vienna),2,4.2,web,Lauren,Pape,Lauren.Pape@example.com,Wien (Vienna),2020-02-23,1003
27499,6x11 Merry Christmas from Lódz,4,15.2,mobile app,Sharon,Pegues,Sharon.Pegues@example.com,Lódz,2020-02-23,1003
27500,6x9 Greetings from Kemerovo,5,10.0,web,Steven,Meyers,Steven.Meyers@example.com,Kemerovo,2020-02-23,1003
27501,6x11 Merry Christmas from Valencia,1,3.4,mobile app,Gary,Knox,Gary.Knox@example.com,Valencia,2020-02-23,1003
27502,5x7 Merry Christmas from Zaporozhye,3,7.199999999999999,mobile app,Ryan,Torres,Ryan.Torres@example.com,Zaporozhye,2020-02-23,1003
27503,5.5x8.5 Come visit me in Rostov-Na-Donu,5,13.0,web,Florence,Fortier,Florence.Fortier@example.com,Rostov-Na-Donu,2020-02-23,1003
27504,5.5x8.5 Just settled in Donetsk ,3,10.8,web,Albert,Mcmorran,Albert.Mcmorran@example.com,Donetsk ,2020-02-23,1003
27505,6x11 Come visit me in Voronezh,4,15.6,web,Samuel,Farnsworth,Samuel.Farnsworth@example.com,Voronezh,2020-02-23,1003
27506,5.5x8.5 Greetings from Zaporozhye,2,5.4,mobile app,Phylicia,Stone,Phylicia.Stone@example.com,Zaporozhye,2020-02-23,1003
27507,4.25x6 Just settled in Rostov-Na-Donu,3,12.600000000000001,web,Patricia,Dimick,Patricia.Dimick@example.com,Rostov-Na-Donu,2020-02-23,1003
