Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
44884,4x6 Come visit me in Hamburg,3,6.0,in-store,Laura,Fournier,Laura.Fournier@example.com,Hamburg,2020-11-12,1004
44885,5.5x8.5 Just settled in Torino (Turin),2,8.0,mobile app,Billie,Templeton,Billie.Templeton@example.com,Torino (Turin),2020-11-12,1004
44886,5x7 Greetings from München (Munich),5,13.0,in-store,Carol,Garrison,Carol.Garrison@example.com,München (Munich),2020-11-12,1004
44887,5x7 Just settled in Berlin,6,15.0,in-store,Kendra,Calendine,Kendra.Calendine@example.com,Berlin,2020-11-12,1004
44888,6x9 Greetings from Vladivostok,6,9.600000000000001,mobile app,Mike,Loffler,Mike.Loffler@example.com,Vladivostok,2020-11-12,1004
44889,5.5x8.5 Come visit me in Dnepropetrovsk,1,3.7,web,Stephen,Riggs,Stephen.Riggs@example.com,Dnepropetrovsk,2020-11-12,1004
44890,5.5x8.5 Merry Christmas from Birmingham,1,2.4,web,Minnie,Kramer,Minnie.Kramer@example.com,Birmingham,2020-11-12,1004
44891,4x6 Just settled in Zaporozhye,5,17.5,mobile app,Fanny,Baker,Fanny.Baker@example.com,Zaporozhye,2020-11-12,1004
44892,4x6 Just settled in Glasgow,4,16.4,mobile app,Ryan,Leja,Ryan.Leja@example.com,Glasgow,2020-11-12,1004
44893,5.5x8.5 Come visit me in Praha (Prague),4,11.6,in-store,Maureen,Walker,Maureen.Walker@example.com,Praha (Prague),2020-11-12,1004
44894,6x11 All the love from Torino (Turin),2,4.2,web,Stacey,Marsh,Stacey.Marsh@example.com,Torino (Turin),2020-11-12,1004
44895,4.25x6 Greetings from Orenburg,1,2.6,web,Gabriel,Walls,Gabriel.Walls@example.com,Orenburg,2020-11-12,1004
44896,4.25x6 Come visit me in Kraków,3,11.7,web,Stephanie,Brown,Stephanie.Brown@example.com,Kraków,2020-11-12,1004
44897,6x11 All the love from Essen,2,8.4,mobile app,Michael,Raschke,Michael.Raschke@example.com,Essen,2020-11-12,1004
44898,6x11 Come visit me in Lisboa (Lisbon),2,5.0,web,Marcus,Stroup,Marcus.Stroup@example.com,Lisboa (Lisbon),2020-11-12,1004
44899,5.5x8.5 All the love from Lisboa (Lisbon),1,4.0,web,Rosetta,Gillen,Rosetta.Gillen@example.com,Lisboa (Lisbon),2020-11-12,1004
44900,6x11 Greetings from Frankfurt Am Main,3,6.8999999999999995,web,Scott,Goines,Scott.Goines@example.com,Frankfurt Am Main,2020-11-12,1004
44901,4x6 Greetings from Chelyabinsk,6,18.0,mobile app,Brett,Stokes,Brett.Stokes@example.com,Chelyabinsk,2020-11-12,1004
44902,6x9 Come visit me in Bremen,2,4.8,web,Amy,Birchler,Amy.Birchler@example.com,Bremen,2020-11-12,1004
44903,5.5x8.5 Just settled in Sarajevo,3,9.899999999999999,web,Shelby,Palmer,Shelby.Palmer@example.com,Sarajevo,2020-11-12,1004
44904,6x9 Merry Christmas from Tyumen,4,17.6,mobile app,Latarsha,Hogan,Latarsha.Hogan@example.com,Tyumen,2020-11-12,1004
44905,4.25x6 Greetings from Zaragoza,5,10.0,in-store,Shane,Fortier,Shane.Fortier@example.com,Zaragoza,2020-11-12,1004
44906,6x11 All the love from Napoli (Naples),5,12.5,mobile app,Francisco,Pettus,Francisco.Pettus@example.com,Napoli (Naples),2020-11-12,1004
44907,5.5x8.5 All the love from München (Munich),4,6.4,in-store,Glenda,Hill,Glenda.Hill@example.com,München (Munich),2020-11-12,1004
44908,5.5x8.5 Greetings from Lódz,2,3.0,in-store,Ruth,Hill,Ruth.Hill@example.com,Lódz,2020-11-12,1004
44909,5x7 All the love from Stuttgart,3,5.699999999999999,mobile app,Eva,Krieg,Eva.Krieg@example.com,Stuttgart,2020-11-12,1004
