Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
35872,4x6 Merry Christmas from Napoli (Naples),6,26.400000000000002,mobile app,Graham,Goracke,Graham.Goracke@example.com,Napoli (Naples),2020-06-28,1004
35873,4x6 Just settled in Barcelona,1,4.4,in-store,Edward,Atkinson,Edward.Atkinson@example.com,Barcelona,2020-06-28,1004
35874,5.5x8.5 Greetings from Sofia,6,15.600000000000001,in-store,Geraldine,Goines,Geraldine.Goines@example.com,Sofia,2020-06-28,1004
35875,6x9 Greetings from Kiev,3,7.800000000000001,web,Pam,Gabriel,Pam.Gabriel@example.com,Kiev,2020-06-28,1004
35876,4.25x6 All the love from Napoli (Naples),5,17.0,web,John,Thompson,John.Thompson@example.com,Napoli (Naples),2020-06-28,1004
35877,5.5x8.5 Greetings from Madrid,2,6.4,mobile app,Phylis,Michael,Phylis.Michael@example.com,Madrid,2020-06-28,1004
35878,6x11 Just settled in Ekaterinoburg,4,8.0,in-store,Eddy,Blood,Eddy.Blood@example.com,Ekaterinoburg,2020-06-28,1004
35879,4.25x6 Merry Christmas from Sofia,1,3.1,web,Mary,Weber,Mary.Weber@example.com,Sofia,2020-06-28,1004
35880,6x9 Come visit me in Genova,4,14.4,mobile app,Andrea,Washington,Andrea.Washington@example.com,Genova,2020-06-28,1004
35881,5.5x8.5 All the love from Lisboa (Lisbon),6,24.0,web,Troy,Freas,Troy.Freas@example.com,Lisboa (Lisbon),2020-06-28,1004
35882,5x7 Greetings from Genova,5,10.5,in-store,Ronnie,Cochran,Ronnie.Cochran@example.com,Genova,2020-06-28,1004
35883,6x11 All the love from Wroclaw (Breslau),5,13.5,web,Dexter,Zuniga,Dexter.Zuniga@example.com,Wroclaw (Breslau),2020-06-28,1004
35884,4.25x6 All the love from Omsk,3,7.800000000000001,in-store,Kendal,Farnsworth,Kendal.Farnsworth@example.com,Omsk,2020-06-28,1004
35885,6x11 Just settled in Marseille,6,10.2,web,Elisabeth,Evans,Elisabeth.Evans@example.com,Marseille,2020-06-28,1004
35886,5x7 All the love from Izhevsk,5,13.5,web,Kelly,Quesada,Kelly.Quesada@example.com,Izhevsk,2020-06-28,1004
35887,4x6 Come visit me in Poznan,5,17.0,web,Kim,Chute,Kim.Chute@example.com,Poznan,2020-06-28,1004
35888,6x9 Just settled in Tyumen,5,15.0,web,Jorge,Weeks,Jorge.Weeks@example.com,Tyumen,2020-06-28,1004
35889,6x11 All the love from Ryazan,6,16.200000000000003,web,Kevin,Stone,Kevin.Stone@example.com,Ryazan,2020-06-28,1004
35890,5.5x8.5 Come visit me in Barnaul,6,23.4,mobile app,Mary,Scordato,Mary.Scordato@example.com,Barnaul,2020-06-28,1004
35891,4x6 Just settled in Leeds,6,9.600000000000001,mobile app,Hector,Guida,Hector.Guida@example.com,Leeds,2020-06-28,1004
35892,5x7 Greetings from Lisboa (Lisbon),4,6.0,web,William,Mcdaniel,William.Mcdaniel@example.com,Lisboa (Lisbon),2020-06-28,1004
35893,6x11 Greetings from Saratov,3,10.2,in-store,Donald,Choate,Donald.Choate@example.com,Saratov,2020-06-28,1004
