Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
11216,4.25x6 Greetings from London,2,7.8,mobile app,Jessie,Moradian,Jessie.Moradian@example.com,London,2019-06-22,1003
11217,6x9 Merry Christmas from Palermo,6,9.600000000000001,mobile app,Andrew,Leonard,Andrew.Leonard@example.com,Palermo,2019-06-22,1003
11218,5.5x8.5 Just settled in Khabarovsk,2,4.0,mobile app,Alice,Zuniga,Alice.Zuniga@example.com,Khabarovsk,2019-06-22,1003
11219,4.25x6 All the love from Minsk,3,8.7,mobile app,Angela,Swartz,Angela.Swartz@example.com,Minsk,2019-06-22,1003
11220,4x6 Come visit me in Zagreb,6,21.0,mobile app,Sidney,Hoyt,Sidney.Hoyt@example.com,Zagreb,2019-06-22,1003
11221,6x9 Greetings from Moskva (Moscow),2,3.4,in-store,Annette,Chambers,Annette.Chambers@example.com,Moskva (Moscow),2019-06-22,1003
11222,5x7 All the love from Kharkov,3,11.7,in-store,Katharine,Vanleer,Katharine.Vanleer@example.com,Kharkov,2019-06-22,1003
11223,5x7 Greetings from Helsinki,6,13.200000000000001,mobile app,John,Oliver,John.Oliver@example.com,Helsinki,2019-06-22,1003
11224,5x7 Just settled in Bucuresti (Bucharest),5,17.0,mobile app,Elsie,Fitzgerald,Elsie.Fitzgerald@example.com,Bucuresti (Bucharest),2019-06-22,1003
11225,5.5x8.5 Just settled in Roma,3,12.0,web,Andrew,Rosa,Andrew.Rosa@example.com,Roma,2019-06-22,1003
11226,5x7 Greetings from Irkutsk,1,3.6,mobile app,Ruth,Raines,Ruth.Raines@example.com,Irkutsk,2019-06-22,1003
11227,4x6 Merry Christmas from Volgograd,2,3.0,mobile app,Leticia,Archie,Leticia.Archie@example.com,Volgograd,2019-06-22,1003
11228,4.25x6 Come visit me in München (Munich),4,8.4,in-store,Michele,Cannon,Michele.Cannon@example.com,München (Munich),2019-06-22,1003
11229,5x7 Merry Christmas from Amsterdam,1,3.9,web,John,Constanza,John.Constanza@example.com,Amsterdam,2019-06-22,1003
11230,4.25x6 Just settled in Praha (Prague),6,16.200000000000003,web,Katie,Freeman,Katie.Freeman@example.com,Praha (Prague),2019-06-22,1003
