Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
22893,6x9 Come visit me in Orenburg,6,24.599999999999998,web,Larry,Liberatore,Larry.Liberatore@example.com,Orenburg,2019-12-16,1003
22894,6x9 Come visit me in Ekaterinoburg,6,24.0,mobile app,Oneida,Edwards,Oneida.Edwards@example.com,Ekaterinoburg,2019-12-16,1003
22895,4.25x6 Merry Christmas from Paris,2,7.8,web,Andrew,Washington,Andrew.Washington@example.com,Paris,2019-12-16,1003
22896,5.5x8.5 Come visit me in London,4,14.4,web,Joe,Gilstrap,Joe.Gilstrap@example.com,London,2019-12-16,1003
22897,6x9 All the love from Milano (Milan),3,4.5,mobile app,Ralph,Chambers,Ralph.Chambers@example.com,Milano (Milan),2019-12-16,1003
22898,6x11 Come visit me in Kraków,1,3.6,web,Sandy,Duarte,Sandy.Duarte@example.com,Kraków,2019-12-16,1003
22899,6x9 Merry Christmas from Torino (Turin),4,8.0,web,Brad,Flores,Brad.Flores@example.com,Torino (Turin),2019-12-16,1003
22900,4x6 Just settled in Kryvy Rig,6,26.400000000000002,mobile app,Basil,Menchaca,Basil.Menchaca@example.com,Kryvy Rig,2019-12-16,1003
22901,5.5x8.5 Come visit me in Vladivostok,4,8.8,web,Julio,Sawyer,Julio.Sawyer@example.com,Vladivostok,2019-12-16,1003
22902,5.5x8.5 Come visit me in St Petersburg,2,8.0,web,Norma,Marin,Norma.Marin@example.com,St Petersburg,2019-12-16,1003
22903,5x7 Greetings from Oslo,4,15.6,mobile app,Mary,Farrell,Mary.Farrell@example.com,Oslo,2019-12-16,1003
22904,4x6 All the love from Milano (Milan),6,16.799999999999997,mobile app,Michael,Harrell,Michael.Harrell@example.com,Milano (Milan),2019-12-16,1003
22905,4.25x6 Merry Christmas from Helsinki,1,3.9,mobile app,Daniel,Burney,Daniel.Burney@example.com,Helsinki,2019-12-16,1003
22906,4.25x6 Greetings from Milano (Milan),5,8.0,in-store,Claude,Lepak,Claude.Lepak@example.com,Milano (Milan),2019-12-16,1003
22907,5x7 Greetings from Athinai (Athens),3,5.4,mobile app,Nancy,Taylor,Nancy.Taylor@example.com,Athinai (Athens),2019-12-16,1003
22908,4x6 All the love from Barnaul,3,6.0,mobile app,Joanna,Dann,Joanna.Dann@example.com,Barnaul,2019-12-16,1003
22909,4x6 Greetings from Yaroslave,5,10.5,web,Stephen,Snider,Stephen.Snider@example.com,Yaroslave,2019-12-16,1003
22910,5.5x8.5 Greetings from Sarajevo,1,3.6,web,Cedric,Chronister,Cedric.Chronister@example.com,Sarajevo,2019-12-16,1003
22911,6x9 Just settled in Sevilla,2,5.0,mobile app,Paul,Moore,Paul.Moore@example.com,Sevilla,2019-12-16,1003
22912,5x7 Come visit me in Tolyatti,1,4.2,mobile app,Rose,Phillips,Rose.Phillips@example.com,Tolyatti,2019-12-16,1003
22913,5x7 Come visit me in Helsinki,6,13.200000000000001,mobile app,Earnest,Miller,Earnest.Miller@example.com,Helsinki,2019-12-16,1003
22914,4x6 Just settled in Napoli (Naples),3,6.6000000000000005,mobile app,Stephen,Stowe,Stephen.Stowe@example.com,Napoli (Naples),2019-12-16,1003
22915,6x9 Come visit me in Sofia,2,6.0,web,David,Mullen,David.Mullen@example.com,Sofia,2019-12-16,1003
22916,4x6 Just settled in Wroclaw (Breslau),6,13.799999999999999,mobile app,Graham,Magill,Graham.Magill@example.com,Wroclaw (Breslau),2019-12-16,1003
22917,5x7 Greetings from Irkutsk,5,18.0,mobile app,Joseph,Grogan,Joseph.Grogan@example.com,Irkutsk,2019-12-16,1003
22918,6x9 Just settled in Frankfurt Am Main,6,9.600000000000001,web,Ian,Walker,Ian.Walker@example.com,Frankfurt Am Main,2019-12-16,1003
22919,6x9 Just settled in Helsinki,5,11.0,mobile app,Alpha,Riebe,Alpha.Riebe@example.com,Helsinki,2019-12-16,1003
22920,6x11 All the love from Krasnodar,6,20.4,web,Stacy,Dunn,Stacy.Dunn@example.com,Krasnodar,2019-12-16,1003
22921,6x9 Come visit me in Krasnoyarsk,5,10.0,in-store,Bertha,Cummings,Bertha.Cummings@example.com,Krasnoyarsk,2019-12-16,1003
22922,5.5x8.5 Merry Christmas from Essen,6,13.200000000000001,mobile app,Patricia,Mcmorran,Patricia.Mcmorran@example.com,Essen,2019-12-16,1003
22923,5x7 Merry Christmas from Lódz,4,17.6,web,Evelyn,Smith,Evelyn.Smith@example.com,Lódz,2019-12-16,1003
22924,4.25x6 Greetings from Oslo,2,5.6,mobile app,Marie,Schechter,Marie.Schechter@example.com,Oslo,2019-12-16,1003
22925,4.25x6 Greetings from Lódz,1,2.1,mobile app,John,Coulter,John.Coulter@example.com,Lódz,2019-12-16,1003
22926,4x6 Just settled in Minsk,5,16.0,mobile app,Eldora,Olds,Eldora.Olds@example.com,Minsk,2019-12-16,1003
22927,5.5x8.5 Merry Christmas from Tula,3,12.899999999999999,mobile app,Michael,Michel,Michael.Michel@example.com,Tula,2019-12-16,1003
22928,6x9 Merry Christmas from Kemerovo,1,1.6,web,Renee,Kisner,Renee.Kisner@example.com,Kemerovo,2019-12-16,1003
22929,5.5x8.5 Just settled in Dnepropetrovsk,5,10.5,mobile app,Dana,Salinas,Dana.Salinas@example.com,Dnepropetrovsk,2019-12-16,1003
22930,6x11 Merry Christmas from Düsseldorf,4,12.0,mobile app,Marvin,Laudenslager,Marvin.Laudenslager@example.com,Düsseldorf,2019-12-16,1003
22931,6x11 Merry Christmas from Zaragoza,5,8.0,mobile app,Ray,Zuniga,Ray.Zuniga@example.com,Zaragoza,2019-12-16,1003
22932,5x7 Merry Christmas from Vladivostok,5,13.0,web,Richard,Leja,Richard.Leja@example.com,Vladivostok,2019-12-16,1003
22933,4x6 Merry Christmas from Vilnius,5,16.0,web,Ronald,Riebe,Ronald.Riebe@example.com,Vilnius,2019-12-16,1003
22934,6x9 Come visit me in Rostov-Na-Donu,3,6.6000000000000005,mobile app,David,Hodge,David.Hodge@example.com,Rostov-Na-Donu,2019-12-16,1003
22935,6x11 Come visit me in St Petersburg,4,10.4,web,Ray,Chute,Ray.Chute@example.com,St Petersburg,2019-12-16,1003
22936,6x11 Come visit me in Roma,5,20.0,mobile app,James,Hubbard,James.Hubbard@example.com,Roma,2019-12-16,1003
22937,5x7 Merry Christmas from Tula,1,3.8,in-store,Lucas,May,Lucas.May@example.com,Tula,2019-12-16,1003
22938,4x6 Just settled in Athinai (Athens),4,6.4,in-store,Timothy,Webb,Timothy.Webb@example.com,Athinai (Athens),2019-12-16,1003
22939,6x11 Come visit me in Paris,1,2.3,web,Anthony,Knoll,Anthony.Knoll@example.com,Paris,2019-12-16,1003
22940,5x7 Just settled in Zaporozhye,3,11.100000000000001,mobile app,Tyler,Cisneros,Tyler.Cisneros@example.com,Zaporozhye,2019-12-16,1003
22941,6x11 All the love from Zaragoza,2,7.2,web,Eric,Papageorge,Eric.Papageorge@example.com,Zaragoza,2019-12-16,1003
22942,6x9 Greetings from Krasnoyarsk,1,2.1,in-store,Billy,Lamar,Billy.Lamar@example.com,Krasnoyarsk,2019-12-16,1003
