Transaction ID,Product name,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Reseller ID
46471,6x9 Merry Christmas from Lódz,3,10.8,web,Bobby,Taylor,Bobby.Taylor@example.com,Lódz,2020-12-06,1004
46472,6x11 Just settled in Lipetsk,4,12.4,web,Michele,Rush,Michele.Rush@example.com,Lipetsk,2020-12-06,1004
46473,5x7 Just settled in Birmingham,6,9.0,web,Martha,Booth,Martha.Booth@example.com,Birmingham,2020-12-06,1004
46474,6x9 Merry Christmas from Volgograd,6,25.200000000000003,web,Jerry,Hughes,Jerry.Hughes@example.com,Volgograd,2020-12-06,1004
46475,5x7 Merry Christmas from Barcelona,6,19.799999999999997,mobile app,Bruce,Avalos,Bruce.Avalos@example.com,Barcelona,2020-12-06,1004
46476,4x6 Come visit me in Rostov-Na-Donu,1,2.4,web,Theresa,Vallery,Theresa.Vallery@example.com,Rostov-Na-Donu,2020-12-06,1004
46477,5.5x8.5 Just settled in Duisburg,6,10.2,mobile app,Juanita,Mead,Juanita.Mead@example.com,Duisburg,2020-12-06,1004
46478,5x7 Come visit me in Düsseldorf,1,2.6,web,Imelda,Townsend,Imelda.Townsend@example.com,Düsseldorf,2020-12-06,1004
46479,4x6 Come visit me in Beograd (Belgrade),5,21.0,mobile app,Kevin,Spellman,Kevin.Spellman@example.com,Beograd (Belgrade),2020-12-06,1004
46480,6x9 Just settled in Wroclaw (Breslau),3,12.299999999999999,web,Michael,Giorgi,Michael.Giorgi@example.com,Wroclaw (Breslau),2020-12-06,1004
46481,5x7 Merry Christmas from Kiev,6,18.6,web,Karen,Benjamin,Karen.Benjamin@example.com,Kiev,2020-12-06,1004
46482,6x9 Just settled in Rostov-Na-Donu,5,11.0,mobile app,Joe,Cunningham,Joe.Cunningham@example.com,Rostov-Na-Donu,2020-12-06,1004
46483,5.5x8.5 All the love from Sheffield,1,2.8,mobile app,Marion,Usher,Marion.Usher@example.com,Sheffield,2020-12-06,1004
46484,5.5x8.5 Merry Christmas from Novosibirsk,3,7.5,in-store,Todd,Buri,Todd.Buri@example.com,Novosibirsk,2020-12-06,1004
46485,6x11 All the love from Napoli (Naples),3,7.5,mobile app,Kimberly,Harnois,Kimberly.Harnois@example.com,Napoli (Naples),2020-12-06,1004
